basketball-v2/SuccessRate,basketball-v2/StdReturn,Average/SuccessRate,GaussianMLPPolicy/KLBefore,basketball-v2/AverageDiscountedReturn,Average/MinReturn,MetaTest/basketball-v2/StdReturn,MetaTest/basketball-v2/TerminationRate,basketball-v2/MinReturn,basketball-v2/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/basketball-v2/SuccessRate,GaussianMLPPolicy/Entropy,Iteration,MetaTest/Average/Iteration,Average/StdReturn,GaussianMLPPolicy/dLoss,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/Iteration,MetaTest/Average/AverageReturn,Average/NumEpisodes,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/basketball-v2/MaxReturn,Average/MaxReturn,MetaTest/Average/StdReturn,MetaTest/basketball-v2/NumEpisodes,MetaTest/Average/SuccessRate,basketball-v2/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,GaussianMLPPolicy/KLAfter,Average/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,basketball-v2/MaxReturn,basketball-v2/AverageReturn,Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/basketball-v2/MinReturn,Average/AverageReturn,basketball-v2/Iteration,Average/Iteration
0.0,448.616427897633,0.0,0.0,83.55988103963237,7.987749955296223,460.0922694045071,0.0,7.987749955296223,900,-1.2962754226464313e-05,0.0,4.393853187561035,104,104,448.616427897633,5.7515707339916844e-05,492.32973223096286,104,492.32973223096286,900,492.3297322309629,492.3297322309629,1006.1631861602199,1021.4456231085013,460.0922694045071,50,0.0,0.0,1006.1631861602199,0.0,94500000,0.005751791875809431,83.55988103963237,-7.047846156638116e-05,1021.4456231085013,586.1334068609498,0.0,12.534249522731876,50,12.534249522731876,586.1334068609498,104,104
0.0,447.84849103698724,0.0,0.0,86.15487634269458,7.5538411158936745,457.84915104078686,0.0,7.5538411158936745,900,-3.318211020086892e-05,0.0,4.375603675842285,105,105,447.84849103698724,5.672673796652816e-05,576.2471575275813,105,576.2471575275813,900,576.2471575275812,576.2471575275812,1015.4309491769761,1023.2225941727745,457.84915104078686,50,0.0,0.0,1015.4309491769761,0.0,95400000,0.005630629602819681,86.15487634269458,-8.990884816739708e-05,1023.2225941727745,601.348693122257,0.0,10.5146440109709,50,10.5146440109709,601.348693122257,105,105
0.0,448.864563550243,0.0,0.0,83.37294226666799,8.61273847632751,448.3606998237601,0.0,8.61273847632751,900,1.8780017853714526e-05,0.0,4.388004779815674,106,106,448.864563550243,4.140917371842079e-05,643.3730087943877,106,643.3730087943877,900,643.3730087943877,643.3730087943877,1032.1638028709924,1022.0495368453422,448.3606998237601,50,0.0,0.0,1032.1638028709924,0.0,96300000,0.005156477447599173,83.37294226666799,-2.2629155864706263e-05,1022.0495368453422,579.8985738617432,0.0,10.812875510348624,50,10.812875510348624,579.8985738617432,106,106
0.0,444.99575834549194,0.0,0.0,83.88302561281094,6.245273680238323,455.68748634597557,0.0,6.245273680238323,900,-4.9957936425926164e-05,0.0,4.3575825691223145,107,107,444.99575834549194,5.882710320292972e-05,555.089054573712,107,555.089054573712,900,555.0890545737118,555.0890545737118,1020.0910374013375,1027.5774443894543,455.68748634597557,50,0.0,0.0,1020.0910374013375,0.0,97200000,0.005603639874607325,83.88302561281094,-0.00010878503962885588,1027.5774443894543,590.7820725797319,0.0,9.506183995869673,50,9.506183995869673,590.7820725797319,107,107
0.0,453.64544126923766,0.0,0.0,80.70999339742322,7.472126730336575,454.19993541514526,0.0,7.472126730336575,900,3.3960812288569286e-05,0.0,4.380313396453857,108,108,453.64544126923766,5.049290484748781e-05,487.34773670853696,108,487.34773670853696,900,487.34773670853707,487.34773670853707,1019.3307548801015,1018.7306984768704,454.19993541514526,50,0.0,0.0,1019.3307548801015,0.0,98100000,0.005441918037831783,80.70999339742322,-1.653209255891852e-05,1018.7306984768704,573.0357637350603,0.0,8.426541643309122,50,8.426541643309122,573.0357637350603,108,108
0.0,435.07588796318515,0.0,0.0,86.67540117556565,8.269193900664442,450.09453037283896,0.0,8.269193900664442,900,1.0576754903013352e-05,0.0,4.386666297912598,109,109,435.07588796318515,5.481877906277077e-05,555.1953364618026,109,555.1953364618026,900,555.1953364618028,555.1953364618028,1003.142557395332,1023.1945092190306,450.09453037283896,50,0.0,0.0,1003.142557395332,0.0,99000000,0.0055174874141812325,86.67540117556565,-4.424202415975742e-05,1023.1945092190306,613.3517483142608,0.0,9.979448849847177,50,9.979448849847177,613.3517483142608,109,109
0.0,447.0802008710245,0.0,0.0,82.44450133782564,5.793849735833305,453.88337460852784,0.0,5.793849735833305,900,-2.6656354748411104e-05,0.0,4.372691631317139,110,110,447.0802008710245,3.935959466616623e-05,561.6343743787562,110,561.6343743787562,900,561.6343743787561,561.6343743787561,1021.3084727030728,1019.4400888788077,453.88337460852784,50,0.0,0.0,1021.3084727030728,0.0,99900000,0.005851686932146549,82.44450133782564,-6.601594941457734e-05,1019.4400888788077,585.397856737605,0.0,11.574792330426693,50,11.574792330426693,585.397856737605,110,110
0.0,438.5340269117688,0.0,0.0,84.01456036343554,9.350509939114717,459.5881676745682,0.0,9.350509939114717,900,-2.2593061657971703e-05,0.0,4.362823963165283,111,111,438.5340269117688,5.946385681454558e-05,578.0607778345379,111,578.0607778345379,900,578.060777834538,578.060777834538,1013.9775770553603,1030.85436659151,459.5881676745682,50,0.0,0.0,1013.9775770553603,0.0,100800000,0.0060457466170191765,84.01456036343554,-8.205691847251728e-05,1030.85436659151,598.2332517866145,0.0,9.268531467922173,50,9.268531467922173,598.2332517866145,111,111
0.0,433.0864016445883,0.0,0.0,86.63769120115779,8.841065501122657,442.88433637376494,0.0,8.841065501122657,900,1.837881609390024e-05,0.0,4.373944282531738,112,112,433.0864016445883,6.596772982447874e-05,566.1487644958609,112,566.1487644958609,900,566.1487644958611,566.1487644958611,1006.2825659642874,1015.7367819272806,442.88433637376494,50,0.0,0.0,1006.2825659642874,0.0,101700000,0.006442651152610779,86.63769120115779,-4.75889137305785e-05,1015.7367819272806,623.7994204117547,0.0,6.444328429175202,50,6.444328429175202,623.7994204117547,112,112
0.0,445.7320894008704,0.0,0.0,82.74909152201025,7.884946477154357,454.92601080524815,0.0,7.884946477154357,900,-6.014565315126674e-06,0.0,4.37176513671875,113,113,445.7320894008704,5.435225057226489e-05,585.4824267902404,113,585.4824267902404,900,585.4824267902401,585.4824267902401,1012.226959830709,1035.8801863522917,454.92601080524815,50,0.0,0.0,1012.226959830709,0.0,102600000,0.005346484016627073,82.74909152201025,-6.036681588739157e-05,1035.8801863522917,576.2560404006016,0.0,9.512520244545692,50,9.512520244545692,576.2560404006016,113,113
0.0,438.4565279874061,0.0,0.0,87.63449333354252,7.634765920360021,459.6190663472943,0.0,7.634765920360021,900,2.1703337552025914e-05,0.0,4.388659954071045,114,114,438.4565279874061,6.146578380139545e-05,588.6644955608635,114,588.6644955608635,900,588.6644955608637,588.6644955608637,1045.576669308375,1016.7985427810005,459.6190663472943,50,0.0,0.0,1045.576669308375,0.0,103500000,0.006076207850128412,87.63449333354252,-3.976244624936953e-05,1016.7985427810005,616.417345383091,0.0,10.951593573359997,50,10.951593573359997,616.417345383091,114,114
0.0,441.70610096137483,0.0,0.0,88.98080514205898,9.470290025754514,467.47613321696554,0.0,9.470290025754514,900,1.171167241409421e-05,0.0,4.397396087646484,115,115,441.70610096137483,8.305123628815636e-05,527.0703404702746,115,527.0703404702746,900,527.0703404702745,527.0703404702745,1008.2955456709118,1019.9543527157159,467.47613321696554,50,0.0,0.0,1008.2955456709118,0.0,104400000,0.006374331656843424,88.98080514205898,-7.133956387406215e-05,1019.9543527157159,631.1638776526479,0.0,10.410860703400532,50,10.410860703400532,631.1638776526479,115,115
0.0,438.1001090724811,0.0,0.0,86.6305677534094,8.863714686772854,454.61522112349485,0.0,8.863714686772854,900,2.422598481643945e-05,0.0,4.408786773681641,116,116,438.1001090724811,5.8539753808872774e-05,525.3395611181986,116,525.3395611181986,900,525.3395611181986,525.3395611181986,1017.20169292213,1024.3637916651421,454.61522112349485,50,0.0,0.0,1017.20169292213,0.0,105300000,0.005773332901299,86.6305677534094,-3.4313768992433324e-05,1024.3637916651421,609.1002706935078,0.0,9.404528241788837,50,9.404528241788837,609.1002706935078,116,116
0.0,441.3443577545085,0.0,0.0,89.43376036617335,7.315270996826338,448.45749907773995,0.0,7.315270996826338,900,2.852164107025601e-05,0.0,4.425201892852783,117,117,441.3443577545085,6.951279647182673e-05,630.6610717793574,117,630.6610717793574,900,630.6610717793573,630.6610717793573,1010.8060268411073,1019.844798988459,448.45749907773995,50,0.0,0.0,1010.8060268411073,0.0,106200000,0.005465352907776833,89.43376036617335,-4.099115540157072e-05,1019.844798988459,630.1982691631154,0.0,11.250658627797058,50,11.250658627797058,630.1982691631154,117,117
0.0,445.0666657202846,0.0,0.0,85.86250960422937,7.590413709305503,450.8217433194254,0.0,7.590413709305503,900,6.21257731836522e-06,0.0,4.429759502410889,118,118,445.0666657202846,4.8308161240129266e-05,580.4254685007464,118,580.4254685007464,900,580.4254685007463,580.4254685007463,1021.5255140866368,1023.0878601321293,450.8217433194254,50,0.0,0.0,1021.5255140866368,0.0,107100000,0.005425287876278162,85.86250960422937,-4.2095583921764046e-05,1023.0878601321293,600.2212485690133,0.0,11.302414310086629,50,11.302414310086629,600.2212485690133,118,118
0.0,441.03054604412074,0.0,0.0,87.08681296564421,8.361115921926428,457.1058689997428,0.0,8.361115921926428,900,2.069391484837979e-07,0.0,4.4299397468566895,119,119,441.03054604412074,5.549661364057101e-05,568.02892292188,119,568.02892292188,900,568.02892292188,568.02892292188,1001.7098912879794,1020.4472480451869,457.1058689997428,50,0.0,0.0,1001.7098912879794,0.0,108000000,0.005668208934366703,87.08681296564421,-5.5289674492087215e-05,1020.4472480451869,598.7899050809865,0.0,11.249453930837243,50,11.249453930837243,598.7899050809865,119,119
0.0,437.8435697420973,0.0,0.0,87.86246263003332,8.643939850785735,450.6108374091445,0.0,8.643939850785735,900,4.444178557605483e-06,0.0,4.432473182678223,120,120,437.8435697420973,7.086066943884362e-05,637.1519512489363,120,637.1519512489363,900,637.1519512489363,637.1519512489363,1023.3197954875549,1030.3931121922308,450.6108374091445,50,0.0,0.0,1023.3197954875549,0.0,108900000,0.006360647734254599,87.86246263003332,-6.641649088123813e-05,1030.3931121922308,614.691365611839,0.0,11.60090523929261,50,11.60090523929261,614.691365611839,120,120
0.0,443.9104258024736,0.0,0.0,86.1902897311263,8.362513253211391,458.2495589081533,0.0,8.362513253211391,900,-7.77957757236436e-06,0.0,4.4292755126953125,121,121,443.9104258024736,6.73329850542359e-05,584.3552889557744,121,584.3552889557744,900,584.3552889557744,584.3552889557744,1015.3415068420309,1030.5060873722402,458.2495589081533,50,0.0,0.0,1015.3415068420309,0.0,109800000,0.006760420743376017,86.1902897311263,-7.511256262660027e-05,1030.5060873722402,609.5240063960309,0.0,12.956169219404002,50,12.956169219404002,609.5240063960309,121,121
0.0,449.846935943065,0.0,0.0,84.14676235147584,9.3008726826491,456.33009254166706,0.0,9.3008726826491,900,-6.039161348780908e-07,0.0,4.428870677947998,122,122,449.846935943065,5.535371673204281e-05,540.3342226247136,122,540.3342226247136,900,540.3342226247136,540.3342226247136,1013.0127935323395,1020.0927688419815,456.33009254166706,50,0.0,0.0,1013.0127935323395,0.0,110700000,0.005731367506086826,84.14676235147584,-5.59576328669209e-05,1020.0927688419815,590.433068684357,0.0,9.606603924042563,50,9.606603924042563,590.433068684357,122,122
0.0,442.9887623100151,0.0,0.0,85.58704504731648,6.757558072854237,444.1392511098995,0.0,6.757558072854237,900,-7.769586773065384e-06,0.0,4.425131797790527,123,123,442.9887623100151,5.050782510807039e-05,584.6304677044478,123,584.6304677044478,900,584.6304677044478,584.6304677044478,1011.4656138851118,1024.5021376496043,444.1392511098995,50,0.0,0.0,1011.4656138851118,0.0,111600000,0.005395040847361088,85.58704504731648,-5.827741188113578e-05,1024.5021376496043,610.2302800954578,0.0,12.803377911357922,50,12.803377911357922,610.2302800954578,123,123
0.0,435.5388888861125,0.0,0.0,88.96893018110339,9.506384513646552,458.09048919726337,0.0,9.506384513646552,900,-4.5196429709903896e-05,0.0,4.391446113586426,124,124,435.5388888861125,5.550656351260841e-05,530.4748879040566,124,530.4748879040566,900,530.4748879040566,530.4748879040566,1016.5824909646523,1032.9198900665056,458.09048919726337,50,0.0,0.0,1016.5824909646523,0.0,112500000,0.005560871213674545,88.96893018110339,-0.0001007029932225123,1032.9198900665056,627.858224771451,0.0,12.510337483758331,50,12.510337483758331,627.858224771451,124,124
0.0,438.2015893438058,0.0,0.0,89.34301602922352,9.270808326072547,451.0382131331346,0.0,9.270808326072547,900,1.3382024008024018e-05,0.0,4.397842884063721,125,125,438.2015893438058,5.715302813769085e-05,577.5756873603458,125,577.5756873603458,900,577.5756873603459,577.5756873603459,1004.6210157980668,1046.3432565204034,451.0382131331346,50,0.0,0.0,1004.6210157980668,0.0,113400000,0.0054956404492259026,89.34301602922352,-4.3771004129666835e-05,1046.3432565204034,630.011167097628,0.0,12.404173780440702,50,12.404173780440702,630.011167097628,125,125
0.0,433.41215898950486,0.0,0.0,89.28587818993857,7.80849891271374,447.9789841624853,0.0,7.80849891271374,900,-4.5431563194142655e-05,0.0,4.368373870849609,126,126,433.41215898950486,6.329148527584039e-05,516.2597555443373,126,516.2597555443373,900,516.2597555443373,516.2597555443373,1028.7950072105625,1024.909673023858,447.9789841624853,50,0.0,0.0,1028.7950072105625,0.0,114300000,0.005557914264500141,89.28587818993857,-0.00010872304846998304,1024.909673023858,631.3920469035643,0.0,12.003399832033217,50,12.003399832033217,631.3920469035643,126,126
0.0,424.9529612505912,0.0,0.0,94.44115910758998,9.50924620924668,450.6361617651007,0.0,9.50924620924668,900,-3.2491829188074917e-05,0.0,4.351898193359375,127,127,424.9529612505912,8.948489994509146e-05,526.8849856549976,127,526.8849856549976,900,526.8849856549975,526.8849856549975,1016.2294155327878,1040.1600227720317,450.6361617651007,50,0.0,0.0,1016.2294155327878,0.0,115200000,0.00661598751321435,94.44115910758998,-0.00012197672913316637,1040.1600227720317,667.6975132225022,0.0,13.082380613637827,50,13.082380613637827,667.6975132225022,127,127
0.0,433.9471219102652,0.0,0.0,91.90545384172717,8.105933843542298,456.88042393606304,0.0,8.105933843542298,900,6.887409654154908e-06,0.0,4.3535685539245605,128,128,433.9471219102652,7.486780214094324e-05,577.4753087951143,128,577.4753087951143,900,577.4753087951143,577.4753087951143,1021.8190928533788,1025.881560260948,456.88042393606304,50,0.0,0.0,1021.8190928533788,0.0,116100000,0.006662960164248943,91.90545384172717,-6.798039248678833e-05,1025.881560260948,644.0499176831348,0.0,11.588763962144242,50,11.588763962144242,644.0499176831348,128,128
0.0,439.03814855502213,0.0,0.0,90.31303346762311,6.936527120967179,465.4530141273448,0.0,6.936527120967179,900,8.750849701755214e-06,0.0,4.357848644256592,129,129,439.03814855502213,7.338443992921384e-05,535.4396952653934,129,535.4396952653934,900,535.4396952653935,535.4396952653935,1004.6166838431349,1023.0154903467945,465.4530141273448,50,0.0,0.0,1004.6166838431349,0.0,117000000,0.005636175628751516,90.31303346762311,-6.463359022745863e-05,1023.0154903467945,625.6613229745774,0.0,9.41083327445882,50,9.41083327445882,625.6613229745774,129,129
0.0,436.0735228499924,0.0,0.0,89.03769034604267,3.229846910972417,430.57979753367243,0.0,3.229846910972417,900,3.2741099857958034e-05,0.0,4.377055644989014,130,130,436.0735228499924,6.928717994014733e-05,661.1496005572861,130,661.1496005572861,900,661.149600557286,661.149600557286,1001.9927368087488,1022.2783354381825,430.57979753367243,50,0.0,0.0,1001.9927368087488,0.0,117900000,0.006301619112491608,89.03769034604267,-3.654608008218929e-05,1022.2783354381825,624.7067922824821,0.0,9.774299290306558,50,9.774299290306558,624.7067922824821,130,130
0.0,432.2348412015671,0.0,0.0,93.3318726234361,6.400703510879089,435.28913749467085,0.0,6.400703510879089,900,-2.8737777029164135e-05,0.0,4.358559608459473,131,131,432.2348412015671,8.326507668243721e-05,619.5375120673563,131,619.5375120673563,900,619.5375120673564,619.5375120673564,1004.8818251118003,1025.4075980914743,435.28913749467085,50,0.0,0.0,1004.8818251118003,0.0,118800000,0.00677925581112504,93.3318726234361,-0.00011200285371160135,1025.4075980914743,642.3242654069128,0.0,9.628283783265042,50,9.628283783265042,642.3242654069128,131,131
0.0,443.2079353083164,0.0,0.0,86.40376859623606,8.739692253495575,448.16420668463155,0.0,8.739692253495575,900,1.0709085472626612e-05,0.0,4.362316131591797,132,132,443.2079353083164,7.219211329356767e-05,596.5871233599829,132,596.5871233599829,900,596.5871233599829,596.5871233599829,1009.4010019594162,1022.8296963165301,448.16420668463155,50,0.0,0.0,1009.4010019594162,0.0,119700000,0.00638712290674448,86.40376859623606,-6.148302782094106e-05,1022.8296963165301,609.8951094138188,0.0,12.647814411405752,50,12.647814411405752,609.8951094138188,132,132
0.0,437.87886558688416,0.0,0.0,91.2754442743752,7.295019892155962,423.06130927306225,0.0,7.295019892155962,900,3.061869210796431e-05,0.0,4.379992961883545,133,133,437.87886558688416,8.100277773337439e-05,676.731158774629,133,676.731158774629,900,676.731158774629,676.731158774629,1022.3189445637463,1025.5151017026749,423.06130927306225,50,0.0,0.0,1022.3189445637463,0.0,120600000,0.006309968419373035,91.2754442743752,-5.038408562541008e-05,1025.5151017026749,637.3035976152094,0.0,12.235497864512404,50,12.235497864512404,637.3035976152094,133,133
0.0,438.4819343299893,0.0,0.0,88.66699205482061,8.725316626660288,445.423594725396,0.0,8.725316626660288,900,-2.949336249002954e-06,0.0,4.380362510681152,134,134,438.4819343299893,5.664937862093211e-05,599.2780472450606,134,599.2780472450606,900,599.2780472450605,599.2780472450605,1022.4165582148398,1031.1592865424436,445.423594725396,50,0.0,0.0,1022.4165582148398,0.0,121500000,0.005990342702716589,88.66699205482061,-5.9598714869935066e-05,1031.1592865424436,611.6912197340066,0.0,11.963962931421344,50,11.963962931421344,611.6912197340066,134,134
0.0,429.1775430637789,0.0,0.0,92.5748098813555,7.27619560545815,440.4727926385602,0.0,7.27619560545815,900,-2.751205101958476e-05,0.0,4.3660664558410645,135,135,429.1775430637789,7.230250412249006e-05,638.2475314173297,135,638.2475314173297,900,638.2475314173297,638.2475314173297,1018.6499918870381,1019.6067172150628,440.4727926385602,50,0.0,0.0,1018.6499918870381,0.0,122400000,0.0060555599629879,92.5748098813555,-9.981455514207482e-05,1019.6067172150628,650.0371248582848,0.0,8.218507910626958,50,8.218507910626958,650.0371248582848,135,135
0.0,432.23658171198485,0.0,0.0,93.50913615395768,6.969222405664902,448.34919098181444,0.0,6.969222405664902,900,-1.7695581846055575e-05,0.0,4.365635395050049,136,136,432.23658171198485,5.671600047207903e-05,543.579418554053,136,543.579418554053,900,543.579418554053,543.579418554053,1018.7452617114042,1022.1002691488484,448.34919098181444,50,0.0,0.0,1018.7452617114042,0.0,123300000,0.004908160772174597,93.50913615395768,-7.44115823181346e-05,1022.1002691488484,650.9679642415302,0.0,8.522078916041439,50,8.522078916041439,650.9679642415302,136,136
0.0,439.33984262652064,0.0,0.0,89.26264235469743,7.943740566697211,450.0500471073045,0.0,7.943740566697211,900,-2.5217474103556015e-05,0.0,4.349380016326904,137,137,439.33984262652064,7.729780008958187e-05,570.7768106554738,137,570.7768106554738,900,570.7768106554739,570.7768106554739,1003.8007174972255,1021.6145166328486,450.0500471073045,50,0.0,0.0,1003.8007174972255,0.0,124200000,0.005885733757168055,89.26264235469743,-0.00010251527419313788,1021.6145166328486,626.13675726968,0.0,13.318506521875769,50,13.318506521875769,626.13675726968,137,137
0.0,435.0625720394884,0.0,0.0,91.02195304804405,9.244727971079152,449.64587762304853,0.0,9.244727971079152,900,-1.9549235730664805e-05,0.0,4.334982872009277,138,138,435.0625720394884,6.07084839430172e-05,582.4468611376418,138,582.4468611376418,900,582.4468611376418,582.4468611376418,1016.2389710263403,1026.8315068141214,449.64587762304853,50,0.0,0.0,1016.2389710263403,0.0,125100000,0.005614865105599165,91.02195304804405,-8.0257719673682e-05,1026.8315068141214,630.7466698226082,0.0,11.948726541317235,50,11.948726541317235,630.7466698226082,138,138
0.0,434.5539037809257,0.0,0.0,91.69630021156416,7.89612686761787,455.1318973092378,0.0,7.89612686761787,900,-2.0660936570493504e-05,0.0,4.322490692138672,139,139,434.5539037809257,6.458998177549802e-05,480.5201794703996,139,480.5201794703996,900,480.52017947039946,480.52017947039946,999.8162463615677,1019.4691250014552,455.1318973092378,50,0.0,0.0,999.8162463615677,0.0,126000000,0.005419035442173481,91.69630021156416,-8.525091834599152e-05,1019.4691250014552,637.8465303215986,0.0,11.064042878097702,50,11.064042878097702,637.8465303215986,139,139
0.0,426.9467411569892,0.0,0.0,94.83810798694006,8.100509354194315,422.4042331409241,0.0,8.100509354194315,900,-2.1136569557711482e-05,0.0,4.309673309326172,140,140,426.9467411569892,7.71111372159794e-05,653.253926015712,140,653.253926015712,900,653.2539260157117,653.2539260157117,1018.1581663089996,1022.1554951842522,422.4042331409241,50,0.0,0.0,1018.1581663089996,0.0,126900000,0.006338038947433233,94.83810798694006,-9.824770677369088e-05,1022.1554951842522,657.7432109396294,0.0,8.727281848637382,50,8.727281848637382,657.7432109396294,140,140
0.0,434.82208924826307,0.0,0.0,92.59680329505953,8.80822052575789,440.3101321578212,0.0,8.80822052575789,900,3.571642082533799e-06,0.0,4.311511516571045,141,141,434.82208924826307,6.901294364070054e-05,586.1126281552889,141,586.1126281552889,900,586.1126281552889,586.1126281552889,1004.9973267929181,1031.553772537746,440.3101321578212,50,0.0,0.0,1004.9973267929181,0.0,127800000,0.00633272435516119,92.59680329505953,-6.544130155816674e-05,1031.553772537746,643.4745292470684,0.0,12.763766309577969,50,12.763766309577969,643.4745292470684,141,141
0.0,428.9359950573868,0.0,0.0,91.46982219830726,6.118249650113442,443.9963647445212,0.0,6.118249650113442,900,-2.3364240405499004e-05,0.0,4.301791191101074,142,142,428.9359950573868,7.72373841755325e-05,592.0801841975627,142,592.0801841975627,900,592.080184197563,592.080184197563,1024.450346466105,1017.4760217457292,443.9963647445212,50,0.0,0.0,1024.450346466105,0.0,128700000,0.0057982103899121284,91.46982219830726,-0.0001006016245810315,1017.4760217457292,641.2025490567254,0.0,12.078819973231557,50,12.078819973231557,641.2025490567254,142,142
0.0,431.45685852584415,0.0,0.0,93.03697787460013,6.868616712442776,456.21756884949474,0.0,6.868616712442776,900,-1.4868337530060671e-05,0.0,4.3066020011901855,143,143,431.45685852584415,6.79744280205341e-05,580.6133895592206,143,580.6133895592206,900,580.6133895592205,580.6133895592205,1006.3197078237941,1037.0140985474166,456.21756884949474,50,0.0,0.0,1006.3197078237941,0.0,129600000,0.006382353603839874,93.03697787460013,-8.284276555059478e-05,1037.0140985474166,649.2814653452505,0.0,11.799833748733088,50,11.799833748733088,649.2814653452505,143,143
0.0,434.44765097567364,0.0,0.0,92.81811074285248,7.784143389912844,446.8233258209676,0.0,7.784143389912844,900,1.4888260920997709e-05,0.0,4.310944080352783,144,144,434.44765097567364,7.501765867345966e-05,643.7767053035686,144,643.7767053035686,900,643.7767053035684,643.7767053035684,1034.7743017747798,1022.8763387171001,446.8233258209676,50,0.0,0.0,1034.7743017747798,0.0,130500000,0.00584061024710536,92.81811074285248,-6.0129397752461955e-05,1022.8763387171001,645.5864340288797,0.0,10.50122142002074,50,10.50122142002074,645.5864340288797,144,144
0.0,439.3856075922276,0.0,0.0,90.90781742461353,8.731193236826387,425.9010331761469,0.0,8.731193236826387,900,1.63218592206249e-05,0.0,4.313720226287842,145,145,439.3856075922276,6.828716323070694e-05,693.0449156719131,145,693.0449156719131,900,693.0449156719135,693.0449156719135,1032.14287842924,1020.4637188892457,425.9010331761469,50,0.0,0.0,1032.14287842924,0.0,131400000,0.005403218325227499,90.90781742461353,-5.1965304010082036e-05,1020.4637188892457,634.5892152543842,0.0,12.280734954244522,50,12.280734954244522,634.5892152543842,145,145
0.0,433.9877102608461,0.0,0.0,90.89350643668409,6.648463686245206,442.7189245502184,0.0,6.648463686245206,900,-2.6350602638558485e-05,0.0,4.295749187469482,146,146,433.9877102608461,6.466954619099852e-05,637.239171706474,146,637.239171706474,900,637.2391717064739,637.2391717064739,1026.427976818325,1031.4217545258286,442.7189245502184,50,0.0,0.0,1026.427976818325,0.0,132300000,0.005466490052640438,90.89350643668409,-9.1020148829557e-05,1031.4217545258286,632.0068872473654,0.0,13.03199963759743,50,13.03199963759743,632.0068872473654,146,146
0.0,436.9401185437968,0.0,0.0,90.32787594868923,8.47024020573683,410.9470319823674,0.0,8.47024020573683,900,-3.420403663767502e-05,0.0,4.268310546875,147,147,436.9401185437968,6.142909842310473e-05,706.9269998004582,147,706.9269998004582,900,706.9269998004581,706.9269998004581,1016.3822050389638,1033.105449987932,410.9470319823674,50,0.0,0.0,1016.3822050389638,0.0,133200000,0.005479220300912857,90.32787594868923,-9.563313506077975e-05,1033.105449987932,631.5773640305576,0.0,11.498812841151945,50,11.498812841151945,631.5773640305576,147,147
0.0,429.712674434014,0.0,0.0,93.14492466290055,3.14944570731814,458.0309534513869,0.0,3.14944570731814,900,2.373771530983504e-05,0.0,4.285812854766846,148,148,429.712674434014,6.011502591718454e-05,578.1780601131435,148,578.1780601131435,900,578.1780601131434,578.1780601131434,1021.5827043163265,1048.8841508790504,458.0309534513869,50,0.0,0.0,1021.5827043163265,0.0,134100000,0.005939112044870853,93.14492466290055,-3.63773106073495e-05,1048.8841508790504,651.0966777997238,0.0,11.637424272059445,50,11.637424272059445,651.0966777997238,148,148
0.0,435.76375459741195,0.0,0.0,92.11201234566904,6.328981458864542,467.673581243959,0.0,6.328981458864542,900,-2.9037793865427375e-05,0.0,4.262283802032471,149,149,435.76375459741195,6.404180749086663e-05,540.9180251027763,149,540.9180251027763,900,540.9180251027763,540.9180251027763,1014.434032369649,1034.0374689523862,467.673581243959,50,0.0,0.0,1014.434032369649,0.0,135000000,0.005287747364491224,92.11201234566904,-9.3079601356294e-05,1034.0374689523862,637.8165894111272,0.0,12.51024808540098,50,12.51024808540098,637.8165894111272,149,149
0.0,434.67490865386793,0.0,0.0,92.63656261644425,6.4825228550680665,446.285063757188,0.0,6.4825228550680665,900,1.7217422282556072e-05,0.0,4.278026580810547,150,150,434.67490865386793,5.663706542691216e-05,642.402680770708,150,642.402680770708,900,642.402680770708,642.402680770708,1015.7081658868526,1020.9136497327032,446.285063757188,50,0.0,0.0,1015.7081658868526,0.0,135900000,0.005663074553012848,92.63656261644425,-3.941964314435609e-05,1020.9136497327032,638.3190396213924,0.0,12.31382955290941,50,12.31382955290941,638.3190396213924,150,150
0.0,423.3491705179747,0.0,0.0,97.79486161537156,8.454180266175813,447.94339319385756,0.0,8.454180266175813,900,1.6290072380797938e-05,0.0,4.290378093719482,151,151,423.3491705179747,6.003983071423136e-05,542.1239246058536,151,542.1239246058536,900,542.1239246058535,542.1239246058535,1016.2060674667056,1020.7927089431968,447.94339319385756,50,0.0,0.0,1016.2060674667056,0.0,136800000,0.006545808166265488,97.79486161537156,-4.374975833343342e-05,1020.7927089431968,688.4135421080476,0.0,11.31021805523663,50,11.31021805523663,688.4135421080476,151,151
