MetaTest/sweep-into-v2/SuccessRate,reach-v2/NumEpisodes,MetaTest/sweep-into-v2/StdReturn,drawer-close-v2/AverageDiscountedReturn,reach-v2/StdReturn,MetaTest/lever-pull-v2/NumEpisodes,MetaTest/lever-pull-v2/AverageReturn,MetaTest/drawer-open-v2/Iteration,peg-insert-side-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-open-v2/MaxReturn,drawer-close-v2/NumEpisodes,GaussianMLPPolicy/Entropy,reach-v2/TerminationRate,pick-place-v2/SuccessRate,peg-insert-side-v2/NumEpisodes,button-press-topdown-v2/AverageReturn,push-v2/SuccessRate,basketball-v2/NumEpisodes,basketball-v2/SuccessRate,Average/MinReturn,MetaTest/lever-pull-v2/StdReturn,Average/Iteration,window-open-v2/Iteration,sweep-v2/AverageDiscountedReturn,Average/TerminationRate,GaussianMLPPolicy/dLoss,basketball-v2/AverageDiscountedReturn,reach-v2/AverageDiscountedReturn,reach-v2/SuccessRate,Average/AverageReturn,basketball-v2/StdReturn,MetaTest/door-close-v2/StdReturn,MetaTest/Average/TerminationRate,push-v2/MinReturn,sweep-v2/SuccessRate,pick-place-v2/StdReturn,MetaTest/lever-pull-v2/Iteration,Average/StdReturn,door-open-v2/SuccessRate,door-open-v2/MinReturn,MetaTest/lever-pull-v2/MaxReturn,window-open-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/StdReturn,MetaTest/sweep-into-v2/AverageDiscountedReturn,MetaTest/sweep-into-v2/MinReturn,Average/SuccessRate,MetaTest/shelf-place-v2/AverageReturn,MetaTest/door-close-v2/MaxReturn,window-open-v2/StdReturn,push-v2/StdReturn,door-open-v2/StdReturn,drawer-close-v2/Iteration,MetaTest/door-close-v2/TerminationRate,window-open-v2/MaxReturn,MetaTest/door-close-v2/Iteration,MetaTest/shelf-place-v2/AverageDiscountedReturn,reach-v2/MinReturn,push-v2/Iteration,MetaTest/sweep-into-v2/Iteration,basketball-v2/MaxReturn,MetaTest/lever-pull-v2/TerminationRate,MetaTest/Average/MaxReturn,pick-place-v2/MinReturn,window-open-v2/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/sweep-into-v2/AverageReturn,MetaTest/drawer-open-v2/TerminationRate,MetaTest/shelf-place-v2/MaxReturn,door-open-v2/MaxReturn,reach-v2/AverageReturn,drawer-close-v2/AverageReturn,MetaTest/Average/Iteration,MetaTest/shelf-place-v2/StdReturn,sweep-v2/AverageReturn,Average/MaxReturn,peg-insert-side-v2/StdReturn,GaussianMLPPolicy/LossBefore,MetaTest/door-close-v2/NumEpisodes,MetaTest/door-close-v2/MinReturn,MetaTest/Average/SuccessRate,basketball-v2/Iteration,pick-place-v2/AverageDiscountedReturn,drawer-close-v2/SuccessRate,window-open-v2/TerminationRate,drawer-close-v2/TerminationRate,window-open-v2/SuccessRate,button-press-topdown-v2/MaxReturn,MetaTest/sweep-into-v2/NumEpisodes,peg-insert-side-v2/Iteration,MetaTest/lever-pull-v2/AverageDiscountedReturn,push-v2/MaxReturn,GaussianMLPPolicy/KLBefore,Iteration,push-v2/NumEpisodes,door-open-v2/TerminationRate,basketball-v2/TerminationRate,MetaTest/sweep-into-v2/MaxReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/door-close-v2/AverageReturn,button-press-topdown-v2/SuccessRate,pick-place-v2/TerminationRate,window-open-v2/AverageReturn,sweep-v2/MaxReturn,button-press-topdown-v2/TerminationRate,sweep-v2/NumEpisodes,door-open-v2/AverageDiscountedReturn,peg-insert-side-v2/SuccessRate,sweep-v2/StdReturn,push-v2/AverageReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/door-close-v2/SuccessRate,peg-insert-side-v2/TerminationRate,basketball-v2/AverageReturn,pick-place-v2/Iteration,door-open-v2/Iteration,peg-insert-side-v2/MaxReturn,MetaTest/drawer-open-v2/SuccessRate,sweep-v2/MinReturn,MetaTest/shelf-place-v2/NumEpisodes,door-open-v2/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/sweep-into-v2/TerminationRate,MetaTest/drawer-open-v2/AverageReturn,reach-v2/Iteration,peg-insert-side-v2/MinReturn,window-open-v2/MinReturn,push-v2/TerminationRate,MetaTest/door-close-v2/AverageDiscountedReturn,button-press-topdown-v2/Iteration,MetaTest/lever-pull-v2/MinReturn,drawer-close-v2/StdReturn,button-press-topdown-v2/StdReturn,sweep-v2/TerminationRate,pick-place-v2/NumEpisodes,MetaTest/Average/MinReturn,pick-place-v2/AverageReturn,MetaTest/shelf-place-v2/MinReturn,push-v2/AverageDiscountedReturn,Average/NumEpisodes,door-open-v2/NumEpisodes,button-press-topdown-v2/NumEpisodes,MetaTest/lever-pull-v2/SuccessRate,MetaTest/Average/NumEpisodes,sweep-v2/Iteration,button-press-topdown-v2/AverageDiscountedReturn,button-press-topdown-v2/MinReturn,TotalEnvSteps,reach-v2/MaxReturn,MetaTest/shelf-place-v2/Iteration,basketball-v2/MinReturn,peg-insert-side-v2/AverageReturn,drawer-close-v2/MinReturn,pick-place-v2/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/drawer-open-v2/MinReturn,MetaTest/shelf-place-v2/TerminationRate,drawer-close-v2/MaxReturn
0.42,20,965.7617769005161,732.1769331682692,407.7338573011576,50,327.7756269916258,309,48.56466691678264,2447.334025882703,0.0,1296.3247729304967,2562.9932874708206,20,6.117507457733154,0.0,0.0,20,610.2155234949392,0.1,20,0.0,7.43363429073738,82.0620055447359,309,309,72.45138057108868,0.0,0.00017416300215700176,15.85720569721244,138.14542489483108,0.05,1046.0451564223913,235.94517676224316,626.1501698791586,0.0,111.99944653818915,0.0,33.336495594921914,309,1377.9705379878637,0.45,778.367283303345,457.7528093310309,178.70975609131122,62.38483563743896,1072.3516565845541,145.13816030099616,0.34,82.62434892601935,3922.1699166258063,673.1299913847479,248.70978411646195,657.8439304188554,309,0.0,2193.5879457370015,309,82.62434892601935,185.96665119041654,309,309,938.0934505506247,0.0,4191.12366813124,7.43363429073738,20,1157.734223820359,1072.351656584554,0.0,254.20641774983474,2684.4559501668227,548.2227306710156,4690.847771644708,309,68.21723980509272,397.13522978464607,4832.9758717940795,162.9395618789275,0.000187782192369923,50,296.02797743501225,0.276,309,11.619102640136152,1.0,0.0,0.0,0.8,650.5614194754567,50,309,327.77562699162576,1107.234059506106,0.0,309,20,0.0,0.0,4191.12366813124,50,2551.53820626758,1.0,0.0,1569.6157601745722,926.4818258730098,0.0,20,170.5013041893819,0.0,227.51256742637932,486.93937398463993,159.87710379703714,0.009730848483741283,0.96,0.0,127.18334616652753,309,309,597.6008028735374,0.0,69.39476728908932,50,1747.4031446899758,1.361919021292124e-05,0.0,2447.334025882703,309,21.105080483053612,286.796759580399,0.0,2551.538206267581,309,149.0187720255542,116.72571773532097,22.02718860357525,0.0,20,0.0,36.86532238956404,0.0,118.61797844315461,200,20,20,0.0,250,309,112.1272853582035,584.8243815277376,62000000,2028.7754863005594,309,8.637214767162432,246.0233612233238,4366.969647786035,135.66923099660173,1296.3247729304967,2205.1569888585595,0.0,4832.9758717940795
0.4,20,737.7404209914456,811.0435989985742,494.69536392358424,50,322.75030313857343,310,57.95101503415549,2413.475482271963,0.0,1305.6187488898713,2577.795311040883,20,6.1003499031066895,0.0,0.1,20,599.5599553514614,0.1,20,0.0,8.859526696394461,81.2495166130462,310,310,65.03344471916223,0.0,0.0002722185745369643,13.537864458322076,136.82602669323043,0.05,1011.586015736795,183.55200055272596,536.390805046311,0.0,73.66698691843308,0.0,112.07267014212017,310,1389.1639542612647,0.4,932.3841412633402,453.9506026541443,142.03960107003712,205.65955126849065,1138.2406982334255,56.3835455531301,0.355,96.74284128909977,3675.913707292046,496.8413185372406,391.2174958945715,554.1935212116604,310,0.0,2012.2823926986464,310,96.74284128909974,182.4923808964002,310,310,863.7759219651225,0.0,3675.913707292046,8.859526696394461,20,1107.8414383092902,1138.2406982334253,0.0,296.90383824087445,2733.3418208686044,626.7038574552294,4791.752243315896,310,85.15179994786271,342.6716822236,4854.982792783022,463.6581333331249,-0.00018711385200731456,50,325.90043914817255,0.272,310,15.445270988714402,1.0,0.0,0.0,0.85,630.8612300076882,50,310,322.7503031385734,1718.871924071167,0.0,310,20,0.0,0.0,3498.714857207743,50,2556.8844195162956,1.0,0.0,1156.4776889833033,738.6535240445845,0.0,20,154.7827008048585,0.05,214.8030617331072,481.58915663937023,162.28183907902678,0.00981470849364996,0.96,0.0,87.45670779126968,310,310,2302.023177585189,0.0,69.19873835956442,50,1655.0376456258455,-0.00045933242654427886,0.0,2413.475482271963,310,86.54936762745756,284.72664147339276,0.0,2556.884419516296,310,159.33597264355444,128.5694095023996,18.115394659104744,0.0,20,0.0,49.528677076848304,0.0,115.07250504109543,200,20,20,0.0,250,310,111.08636298211793,575.2954505013109,62200000,2306.150910098251,310,14.54649471175301,325.0825429051281,4272.121223560165,513.8985591564109,1305.6187488898713,1150.2466544723773,0.0,4854.982792783022
0.32,20,738.2426573947815,709.6558065071694,503.2661610718788,50,325.60278869106855,311,26.607679136207633,2462.1409993797915,0.0,1346.4120059869526,2585.1612614987876,20,6.059072971343994,0.0,0.0,20,587.8594614986922,0.15,20,0.0,8.180536409093389,80.09324051301468,311,311,71.17836453683589,0.0,0.00011239445302635431,17.51555064382437,183.42972041847386,0.0,1163.1906318622866,132.75126495365743,444.07746555529735,0.0,37.653848377073565,0.0,128.94385598306135,311,1418.0257155567263,1.0,1718.5498542584705,442.69019797527613,198.240455007506,74.23958376896289,945.0949848809496,61.6378928793335,0.405,112.56979282674973,3959.739410475977,549.8043901956494,931.0616103634833,354.09276897585397,311,0.0,2269.064571067854,311,112.56979282674975,241.6926839142097,311,311,459.2561116006086,0.0,3959.739410475977,8.180536409093389,20,1192.2052691287645,945.0949848809496,0.0,339.1595070894823,2825.662500510987,724.9422491018167,4634.5111011437,311,99.85673430446292,359.30175276607565,4822.08561005334,117.27079581599092,-0.0001650930498726666,50,2079.35792872319,0.264,311,14.830410860390597,1.0,0.0,0.0,0.9,639.4701677669813,50,311,325.60278869106855,4218.352015910043,0.0,311,20,0.0,0.0,3699.862826951816,50,2886.651464156204,1.0,0.0,1844.7275565952145,732.5129805524894,0.0,20,192.69594292636546,0.0,184.54258322617338,797.8784680027206,167.08590034428644,0.009821760468184948,1.0,0.0,115.37541788790051,311,311,472.8195015486926,0.0,51.83535964091639,50,2312.3241775285505,-0.0002774875028990209,0.0,2462.140999379792,311,30.261567257214477,290.00017158470445,0.0,2886.6514641562035,311,159.70199014068396,296.2553763294006,18.600174668816738,0.0,20,0.0,60.787186688020164,0.0,145.4988203986996,200,20,20,0.0,250,311,111.20625300739157,558.4670795862602,62400000,2235.8890271468726,311,15.282018060527244,194.19894741017367,3432.959956420067,605.0310792607203,1346.4120059869526,2104.6941848246597,0.0,4822.08561005334
0.54,20,882.4282496549092,748.7713984430831,746.2251270531068,50,318.93162553742314,312,19.079634733384115,2437.405172888519,0.0,1419.5751614692408,2570.0709956665332,20,6.0542073249816895,0.0,0.0,20,604.6198309213032,0.15,20,0.0,6.299297303060849,88.6307806485297,312,312,67.2481965113353,0.0,0.00018511217058403417,14.097276163735676,190.76639756788543,0.0,1038.7309043632047,200.4717809878177,492.602458174965,0.0,49.2956102872533,0.0,67.4566779425963,312,1403.3682024380628,0.6,969.9741594403813,445.3417615979712,130.04981803751636,73.09235259845369,1179.8841880270509,102.78782456559122,0.36,66.62844598975818,4049.546283669385,374.7759984108222,347.45051763531814,686.0252283315591,312,0.0,1486.479043438268,312,66.62844598975818,249.88648543688447,312,312,945.8314420955785,0.0,4230.851737911186,6.299297303060849,20,1263.6204390178495,1179.8841880270504,0.0,318.38194639274354,2914.820962877712,855.7678626977089,4712.016271960494,312,81.85898260851651,312.3420875513485,4844.076434181791,110.67828424223586,-1.797408185666427e-05,50,2147.154097216482,0.308,312,15.582175481699835,1.0,0.0,0.0,0.85,657.9836101045487,50,312,318.9316255374232,1234.6395232454202,0.0,312,20,0.0,0.0,4230.851737911186,50,3095.026374903454,1.0,0.0,1130.7921863430058,782.8332256064325,0.0,20,194.7070524299075,0.0,189.1495164362885,453.9974659989201,160.4556753573355,0.00996910035610199,1.0,0.0,78.14275576540794,312,312,381.6032511878874,0.0,21.105949512712872,50,2042.5930381956562,-0.00020308625244069844,0.0,2437.4051728885183,312,29.14302536103803,267.7612032035515,0.0,3095.0263749034534,312,140.1265645773219,127.25193643700939,25.68000635179302,0.0,20,0.0,50.07492498403579,0.0,112.25845084753732,200,20,20,0.0,250,312,111.99635335727032,572.897392449315,62600000,3182.9448648844855,312,17.721416712992106,146.9626192141654,4435.870209983663,311.11616502100986,1419.575161469241,2201.0600759880476,0.0,4844.076434181791
0.48,20,936.4244071263182,771.0418033650283,793.792445044309,50,345.7028607641971,313,19.665890952540277,2468.4032362188664,0.0,1367.3333041544024,3017.6798196168843,20,6.068190574645996,0.0,0.0,20,617.4239410807671,0.15,20,0.0,5.1058451812348755,86.1400583581581,313,313,71.1929910985705,0.0,0.00018093247490469366,19.816028794724183,198.61282745512602,0.05,1071.7727115978712,238.72826887885824,577.2539710826973,0.0,76.20396123377179,0.0,27.060581038966394,313,1410.0145820779485,0.4,1088.2895838659458,451.69656875120427,172.38885961428616,130.00622901325144,1240.1946113919369,90.80710336368138,0.335,101.91262928761346,3587.5991140678643,735.1518913066539,601.3649753530821,534.5225274068796,313,0.0,2265.9269892776038,313,101.91262928761346,212.87965020112222,313,313,899.8377419293558,0.0,4203.735304558052,5.1058451812348755,20,1169.7313320157416,1240.1946113919373,0.0,361.59775594397394,2885.3666237512193,963.0536270977296,4746.896639926661,313,95.39964688210615,388.89371658923966,4822.989062564966,96.14661090143443,8.486562001053244e-05,50,310.40712956733796,0.296,313,10.154660645965146,1.0,0.0,0.0,0.75,650.2744781359396,50,313,345.70286076419706,2861.454856182122,0.0,313,20,0.0,0.0,4203.735304558052,50,2680.453183109398,1.0,0.0,1530.5989014151105,860.2458809343998,0.0,20,158.517959006394,0.0,242.22932692655604,521.6529052453649,163.07977651080034,0.00980372168123722,0.96,0.0,127.67516598084107,313,313,321.6270706385449,0.04,54.383057992862575,50,1667.1360512262665,-9.606685489416122e-05,0.0,2468.403236218866,313,12.177320636244634,286.2110831621438,0.0,2680.453183109398,313,147.35580099043688,68.69555366696221,22.850914606752273,0.0,20,0.0,31.275388767086618,0.0,97.57762769538306,200,20,20,0.0,250,313,111.82911647998603,583.3121971437566,62800000,2699.7420346376107,313,9.175543178927303,123.12077864964374,4530.958610856425,119.67805304842476,1367.3333041544026,2090.7234148307684,0.0,4822.989062564966
0.1,20,396.8555468239218,709.576937048209,427.45132366091804,50,329.03642961441784,314,26.362077757816785,2425.365407904452,0.0,1295.7030008084878,2623.3705504061586,20,6.059511661529541,0.0,0.1,20,607.9578976765338,0.1,20,0.0,6.126041993975754,79.47152308412386,314,314,52.56378511015886,0.0,0.00010804877820191905,29.094857934877574,147.06442845581668,0.0,972.2581215671347,325.9205534670362,558.682283574211,0.0,47.98836503240382,0.0,68.01662152247472,314,1349.1609374559055,0.25,630.4783718148545,457.67184259114333,175.42743616399554,162.28609262770672,793.3325110683531,175.296483960848,0.33,116.51765188572567,4138.113167101009,625.3783072388582,256.55974043960634,412.8081222033797,314,0.0,2316.829792765935,314,116.51765188572564,245.05959375567613,314,314,909.7390655087914,0.0,4138.113167101009,6.126041993975754,20,1154.9126711919387,793.3325110683534,0.0,321.218920688107,2331.6632767986894,658.6269881231195,4659.0233627941,314,85.92776385385135,278.2161164866611,4783.291254668132,81.03237671318321,-3.076080611208454e-05,50,603.0237902359439,0.216,314,13.476543041924606,1.0,0.0,0.0,0.9,716.1246900823311,50,314,329.03642961441795,891.6598496855203,0.0,314,20,0.0,0.0,2045.8709587824592,50,2814.2630035694906,0.95,0.0,1507.725746481214,675.2209100377945,0.0,20,127.31531927505316,0.0,237.360014979633,295.3816988022371,146.64859153140227,0.009772511199116707,0.98,0.0,263.57730555837543,314,314,298.66325105823205,0.0,25.655290687267705,50,1271.1664827125906,-0.0001388095843140036,0.0,2425.365407904452,314,25.803632034684064,298.5625312462165,0.0,2814.2630035694906,314,165.06515026789742,133.1148637279534,35.28489711979772,0.0,20,0.0,52.043329721794144,0.0,72.30411949375005,200,20,20,0.0,250,314,113.3004110324204,571.0108298547312,63000000,1666.9303333208295,314,11.899399723849323,128.86228731472292,4230.8181186472175,252.34867961445286,1295.7030008084878,1410.2213318627407,0.0,4783.291254668132
0.16,20,510.77132478521435,724.4639537322358,423.87402540731927,50,357.81072589856643,315,30.098977301530986,2469.614545875108,0.0,1337.3034739075538,2587.1286809811645,20,6.066329479217529,0.0,0.0,20,607.9438788002105,0.1,20,0.0,5.489325083375479,79.01035890116827,315,315,65.2976853465768,0.0,0.00013933891386841424,22.939034854697592,152.46428737344718,0.0,1025.6696650575052,257.02891405245396,592.578273894448,0.0,102.59218621895575,0.0,25.952073726717884,315,1384.4104590306483,0.35,632.5515653058973,464.46698700154144,200.06257975024158,77.63338071295256,814.3702027788122,104.8693979751693,0.335,99.41302022609442,4154.1347205395405,556.8780734845275,373.3735728230518,536.6393024992609,315,0.0,2305.825891976522,315,99.41302022609442,162.94271741664812,315,315,906.3416562594824,0.0,4154.1347205395405,5.489325083375479,20,1205.2243226737905,814.3702027788122,0.0,291.8724080736512,2279.654740672691,611.9689713299435,4676.356389271821,315,73.99085520306375,269.8268346864744,4838.338284410836,78.75424186322356,1.988577059819363e-05,50,1005.2340652069144,0.232,315,10.529333725952199,1.0,0.0,0.0,0.9,654.7394020848914,50,315,357.81072589856655,1721.7028499138187,0.0,315,20,0.0,0.0,3218.3992013251836,50,2945.3088747591873,1.0,0.0,1943.9944499627377,478.8799859886142,0.0,20,133.6942306497968,0.0,114.36455185001392,381.14694930980767,154.32339481169234,0.00649478891864419,1.0,0.0,136.40313000998907,315,315,315.42663546513944,0.0,72.58973468163676,50,1413.3154761323608,-0.00011945314327022061,0.0,2469.614545875107,315,55.18106404479834,295.9468052467843,0.0,2945.3088747591873,315,182.21547537239707,145.0768000257875,23.88052480747554,0.0,20,0.0,29.914505854559014,0.0,91.99815113556248,200,20,20,0.0,250,315,111.68571424688189,575.4204955448637,63200000,1716.3675702515027,315,11.954023513416477,185.8260652171486,4282.580645021567,114.0799512273613,1337.3034739075536,2216.5354916999822,0.0,4838.338284410836
0.24,20,624.1081910290983,751.2356658761616,507.4012828635084,50,352.4208312617011,316,33.787785409598925,2421.7657944020198,0.0,1291.3007315235932,2579.3668025045667,20,6.050690650939941,0.0,0.0,20,613.1591490842444,0.1,20,0.0,7.466235777284261,83.01035184965623,316,316,66.29109661278966,0.0,9.940857125911862e-05,12.192063809628022,136.31756600213504,0.0,994.7874700926969,203.24201548446177,787.4772615032263,0.0,75.49416503967385,0.05,35.14679368312641,316,1381.9246861285333,0.4,470.5055059291319,456.07660204128496,156.02253014468224,161.68134982255873,875.1422115129562,102.63029404193354,0.335,89.98990345896847,4273.027349243076,615.1021895232765,213.45079920507615,783.89036849279,316,0.0,1983.6148360867624,316,89.98990345896847,183.32883163601903,316,316,705.1161116990514,0.0,4273.027349243076,7.466235777284261,20,1171.1452402208304,875.1422115129565,0.0,318.4919219160329,2694.2059326146605,596.6714141178179,4717.244772011635,316,79.46549139147798,356.47230225928513,4852.0252017676685,134.59098399706426,-0.0001333422987954691,50,645.505299819076,0.244,316,8.653214324571978,1.0,0.0,0.0,0.8,647.7813819689652,50,316,352.4208312617011,803.4790870950507,0.0,316,20,0.0,0.0,3215.791096029244,50,2717.1849169823195,1.0,0.0,1503.0689743314492,907.894366046947,0.0,20,148.73072474219595,0.0,215.09939437855837,359.8850920479273,152.6935166609188,0.009919903241097927,0.98,0.0,138.03471244004263,316,316,664.3302610360662,0.0,96.25888026854464,50,1418.2794767863493,-0.00023275087005458772,0.0,2421.76579440202,316,80.46878369995005,290.91016344295554,0.0,2717.18491698232,316,156.56934050969176,112.98346987364295,26.97334179926819,0.0,20,0.0,32.73241012283378,0.0,101.67998397712763,200,20,20,0.0,250,316,112.02453571029693,569.674494610225,63400000,2432.0690691596633,316,13.715479168030603,212.32639772538514,4293.167334773814,137.44818593592998,1291.3007315235932,1388.9543812612478,0.0,4852.0252017676685
0.08,20,382.251809318713,735.0639008740358,414.78858078702626,50,367.8514734593622,317,33.19163451945526,2466.6969553824265,0.0,1269.4076665901212,3690.3494183792764,20,6.0549092292785645,0.0,0.0,20,610.4951113282384,0.1,20,0.0,4.004522336744577,83.7513315999028,317,317,67.82963998883483,0.0,0.0001252673137059901,12.160252781832353,117.21535001348802,0.0,956.8253359020933,196.52371861132664,587.7618095672274,0.0,39.0763690304011,0.0,75.29457374883296,317,1350.3687626509457,0.45,491.7550511142409,473.4611227078398,163.68182456920016,191.04625886958803,670.3799322865109,84.55108923035792,0.345,95.31114185396655,3804.4807702847675,310.9153801139646,185.9122585505474,685.1218741906418,317,0.0,1750.8816353043003,317,95.31114185396655,252.69750282604628,317,317,768.7732281495865,0.0,3804.4807702847675,4.004522336744577,20,1158.0971577583653,670.3799322865109,0.0,261.18275757465466,2413.534416548256,646.9540775018111,4697.59199514062,317,67.2684847037125,342.93413958330007,4815.753233753305,113.84540580231744,5.4290478146867827e-05,50,1125.0863993487228,0.216,317,16.844519562606894,1.0,0.0,0.0,0.95,685.9849758405875,50,317,367.85147345936224,794.2126929192028,0.0,317,20,0.0,0.0,1946.5382174856936,50,2746.7988299683407,0.95,0.0,1409.340158716263,585.0091445792973,0.0,20,123.66374399207503,0.0,128.12550183476603,352.1260851254136,148.59781959813492,0.009986460208892822,0.98,0.0,105.36904003719383,317,317,358.30099672329516,0.02,50.586846108602785,50,1187.2499727109412,-7.097683555912226e-05,0.0,2466.696955382427,317,20.578816657905133,276.5983683664628,0.0,2746.7988299683393,317,178.33678016949793,93.07420003612762,22.71006561504959,0.0,20,0.0,62.87424031644126,0.0,103.44546861953555,200,20,20,0.0,250,317,112.88186106028522,586.2016271868206,63600000,1891.9144417920259,317,12.321153314532518,153.31853856071004,4406.502225566908,316.3605376734029,1269.4076665901216,2164.4692893437355,0.0,4815.753233753305
0.12,20,565.422765447859,690.3200387902659,428.2980026818385,50,403.00821122630344,318,35.81845755886301,2425.4175469914144,0.0,1295.9202797387823,2585.196965920207,20,6.0087199211120605,0.0,0.05,20,695.257662115267,0.0,20,0.0,4.50072836170982,94.92767031727445,318,318,63.16286237817982,0.0,0.00014123340952210128,17.885309955586795,149.07513813930655,0.0,931.2768046102583,223.09355600987917,914.808541134372,0.0,44.92643139461962,0.0,27.250171321777874,318,1315.3467332893883,0.3,455.83841423956824,536.0657565954191,132.97161434794683,107.32559864235104,714.0512930952927,126.45895402556512,0.325,121.13067926402101,3949.3210835497503,293.9264580295897,302.8755389591501,592.3925370067292,318,0.0,1407.5101275839081,318,121.13067926402104,194.08303999738018,318,318,834.9950944459616,0.0,3949.3210835497503,4.50072836170982,20,1207.3044746124162,714.0512930952926,0.0,366.3039914938582,2232.4714841879186,680.1991086278151,4609.260891973127,318,91.82367275416958,331.1510280397773,4791.79320833266,72.14282308998965,-0.00038651018985547125,50,364.9490082019629,0.212,318,9.152348678271089,1.0,0.0,0.0,0.9,1256.2603505567115,50,318,403.00821122630344,1319.3187788750708,0.0,318,20,0.0,0.0,3320.2954873846447,50,2815.9936681168792,1.0,0.0,1093.5636464917309,486.455631160897,0.0,20,125.85443520572699,0.0,91.47785416944176,341.80215264124416,144.71761235014077,0.006946781184524298,0.94,0.0,155.25456715235472,318,318,354.4609465146428,0.0,78.30204946610458,50,1187.1552743965883,-0.0005277435993775725,0.0,2425.417546991415,318,61.850749963596684,264.86056515844285,0.0,2815.9936681168792,318,176.26324051961697,288.2652749160534,173.58068965530592,0.0,20,0.0,28.422832862038575,0.0,95.55054915640258,200,20,20,0.0,250,318,127.38536929085822,590.4553353799695,63800000,1694.7805886087338,318,20.860859775711944,190.7008818026375,3411.1079170545627,118.29939585833817,1295.9202797387825,2044.9154412622815,0.0,4791.79320833266
0.42,20,517.088875693644,775.1222460794523,423.2345489758589,50,421.8576243953865,319,55.145504607628084,2395.921877203264,0.0,1297.763902851375,2575.3237693502274,20,5.999459266662598,0.0,0.0,20,654.8422282767335,0.1,20,0.0,6.484343391443405,101.85490260134866,319,319,63.28031627192901,0.0,7.51262741687242e-05,27.365603207328512,141.5187862011717,0.05,970.3100049221155,324.791069113695,1124.7393968951576,0.0,73.41018569133585,0.0,87.15038458424773,319,1338.2322419450404,0.05,449.76634488112444,535.326762088388,161.07847335509294,174.11483845894742,945.8861221268714,178.133125524378,0.305,112.23678482745812,4112.828659346169,377.25524603639445,336.6281542159043,437.0040691139768,319,0.0,1784.018828282763,319,112.23678482745814,210.26932572816665,319,319,902.3499043311249,0.0,4112.828659346169,6.484343391443405,20,1167.4126043386982,945.8861221268714,0.0,322.2156169135917,1819.0910031117248,639.4670024018288,4751.931503948969,319,95.22456097243376,364.38320701804577,4844.884944069972,172.8253792304855,-1.72367253981065e-05,50,232.1001074981575,0.256,319,20.094189583274435,1.0,0.0,0.0,0.9,1121.1043462560567,50,319,421.8576243953865,1422.9130441042762,0.0,319,20,0.0,0.0,2669.0815486719216,50,2612.9171057038952,0.95,0.0,1354.5227820377133,607.8160353346041,0.0,20,117.62270005139722,0.0,131.10909964093167,429.71449548230646,157.4986330885832,0.009677166119217873,0.86,0.0,225.33032716557,319,319,789.5223186476579,0.0,104.92919437093556,50,890.421529452663,-9.23629995668307e-05,0.0,2395.921877203264,319,38.19527247461624,281.5787826652305,0.0,2612.9171057038957,319,159.22689502466406,67.60859431748595,112.06111877636526,0.0,20,0.0,75.28740124662534,0.0,97.01310804184313,200,20,20,0.0,250,319,116.74540348671435,579.1505552878305,64000000,1697.3198058496803,319,12.821013779298674,317.1995721906997,4582.122798757624,341.4376281953976,1297.763902851375,1485.8092489003545,0.0,4844.884944069972
