Average/NumEpisodes,TotalEnvSteps,Iteration,basketball-v2/NumEpisodes,Average/TerminationRate,MetaTest/basketball-v2/AverageReturn,GaussianMLPPolicy/Entropy,basketball-v2/AverageDiscountedReturn,basketball-v2/SuccessRate,Average/StdReturn,MetaTest/basketball-v2/NumEpisodes,MetaTest/basketball-v2/MinReturn,GaussianMLPPolicy/dLoss,MetaTest/basketball-v2/SuccessRate,MetaTest/Average/StdReturn,Average/MinReturn,Average/AverageReturn,GaussianMLPPolicy/KLAfter,basketball-v2/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/basketball-v2/MaxReturn,basketball-v2/TerminationRate,GaussianMLPPolicy/LossBefore,MetaTest/basketball-v2/TerminationRate,basketball-v2/Iteration,basketball-v2/MinReturn,GaussianMLPPolicy/KLBefore,MetaTest/Average/SuccessRate,Average/Iteration,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,basketball-v2/StdReturn,Average/MaxReturn,MetaTest/Average/AverageReturn,basketball-v2/AverageReturn,MetaTest/basketball-v2/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/Average/MinReturn,MetaTest/basketball-v2/StdReturn,Average/AverageDiscountedReturn,Average/SuccessRate,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/MaxReturn
200,33000000,164,200,0.0,11.924470766179516,7.097794532775879,0.9934472272668867,0.0,19.08299301517916,50,2.1249138411276705,0.007689937716349959,0.0,20.203863696705387,1.9078508551371054,12.478573364994872,0.009767157956957817,174.15473852384528,50,149.1995146806027,0.0,0.005568447522819042,0.0,164,1.9078508551371054,0.0,0.0,164,164,0.0,11.924470766179516,19.08299301517916,174.15473852384528,11.924470766179516,12.478573364994872,164,-0.002121490193530917,2.1249138411276705,20.203863696705387,0.9934472272668867,0.0,11.924470766179516,149.1995146806027
200,33200000,165,200,0.0,14.770191015540409,7.071854591369629,0.909285748632485,0.0,7.945030937222027,50,2.1155457274886724,0.006174972513690591,0.0,28.721758614833394,2.5639702050979967,9.760070510231733,0.009975005872547626,86.82492204462237,50,151.94187115776722,0.0,-0.0018490466754883528,0.0,165,2.5639702050979967,0.0,0.0,165,165,0.0,14.770191015540416,7.945030937222027,86.82492204462237,14.770191015540409,9.760070510231733,165,-0.008024019189178944,2.1155457274886724,28.721758614833394,0.909285748632485,0.0,14.770191015540416,151.94187115776722
200,33400000,166,200,0.0,14.763602577021652,7.095557689666748,0.9591098586412605,0.0,64.50696631087425,50,1.9075511161778003,0.008422406623139977,0.0,33.413154394432816,1.684372592749996,18.12239858621657,0.00967296864837408,758.8268502280152,50,210.58456020225682,0.0,0.0012366801965981722,0.0,166,1.684372592749996,0.0,0.0,166,166,0.0,14.763602577021647,64.50696631087425,758.8268502280152,14.763602577021652,18.12239858621657,166,-0.007185726426541805,1.9075511161778003,33.413154394432816,0.9591098586412605,0.0,14.763602577021647,210.58456020225682
200,33600000,167,200,0.0,12.706065715465515,7.0563507080078125,1.0490658270652031,0.0,51.402832064430804,50,1.9544892028470269,0.003352274652570486,0.0,29.341142106228247,2.3040877708164973,16.63680123818459,0.006614317186176777,702.4383977981761,50,210.4247951978241,0.0,-0.006672827992588282,0.0,167,2.3040877708164973,0.0,0.0,167,167,0.0,12.70606571546552,51.402832064430804,702.4383977981761,12.706065715465515,16.63680123818459,167,-0.010025102645158768,1.9544892028470269,29.341142106228247,1.0490658270652031,0.0,12.70606571546552,210.4247951978241
200,33800000,168,200,0.0,9.244691901578628,7.0221943855285645,1.0038315606645307,0.0,52.90770817334258,50,2.436845090856405,0.005436049308627844,0.0,7.050366934279317,2.0520718400131424,15.837504736099895,0.006633183918893337,670.9743731874808,50,43.14186573901712,0.0,-0.007301671896129847,0.0,168,2.0520718400131424,0.0,0.0,168,168,0.0,9.24469190157863,52.90770817334258,670.9743731874808,9.244691901578628,15.837504736099895,168,-0.01273772120475769,2.436845090856405,7.050366934279317,1.0038315606645307,0.0,9.24469190157863,43.14186573901712
200,34000000,169,200,0.0,8.90595831050917,7.069687366485596,1.048463955460523,0.0,96.57481635636233,50,1.9514462583332943,0.0041499140206724405,0.0,6.726193646599475,1.676889996895527,27.86610500709155,0.009044915437698364,743.7417296210635,50,40.25069952881958,0.0,0.006932559423148632,0.0,169,1.676889996895527,0.0,0.0,169,169,0.0,8.90595831050917,96.57481635636233,743.7417296210635,8.90595831050917,27.86610500709155,169,0.0027826454024761915,1.9514462583332943,6.726193646599475,1.048463955460523,0.0,8.90595831050917,40.25069952881958
200,34200000,170,200,0.0,14.390374856421571,7.041778564453125,0.9807684692364832,0.0,27.997293163819926,50,2.2073796584120804,0.008450543973594904,0.0,24.415901083567256,2.2794446445271093,13.166947530259472,0.009715150110423565,338.1852034413264,50,123.42441834537004,0.0,-0.005454191472381353,0.0,170,2.2794446445271093,0.0,0.0,170,170,0.0,14.390374856421575,27.997293163819926,338.1852034413264,14.390374856421571,13.166947530259472,170,-0.013904735445976257,2.2073796584120804,24.415901083567256,0.9807684692364832,0.0,14.390374856421575,123.42441834537004
200,34400000,171,200,0.0,8.65418417962077,7.064439296722412,0.9007982411518454,0.0,18.069733822416207,50,2.179374840955253,0.007175235077738762,0.0,4.81744669092774,2.265592989018106,10.766890811941762,0.00936083309352398,240.3430844703688,50,22.143593371646137,0.0,0.003255543764680624,0.0,171,2.265592989018106,0.0,0.0,171,171,0.0,8.65418417962077,18.069733822416207,240.3430844703688,8.65418417962077,10.766890811941762,171,-0.003919691313058138,2.179374840955253,4.81744669092774,0.9007982411518454,0.0,8.65418417962077,22.143593371646137
200,34600000,172,200,0.0,10.510899602737165,7.096335411071777,0.8720464911588026,0.0,24.879573557073684,50,2.0762759002771034,0.009763077832758427,0.0,10.332830297808865,2.390231596494104,10.070953971663911,0.009683838114142418,324.52485167974356,50,73.7973442451481,0.0,0.0025539048947393894,0.0,172,2.390231596494104,0.0,0.0,172,172,0.0,10.51089960273717,24.879573557073684,324.52485167974356,10.510899602737165,10.070953971663911,172,-0.007209172938019037,2.0762759002771034,10.332830297808865,0.8720464911588026,0.0,10.51089960273717,73.7973442451481
200,34800000,173,200,0.0,7.643367598160342,7.082779407501221,0.8813177920336435,0.0,6.760403410914171,50,2.236537875129752,0.0080551985593047,0.0,4.870995286591232,2.0289993192460365,8.630935006281895,0.006474991794675589,74.54309319954656,50,21.88210547176191,0.0,-0.00027363598928786814,0.0,173,2.0289993192460365,0.0,0.0,173,173,0.0,7.643367598160342,6.760403410914171,74.54309319954656,7.643367598160342,8.630935006281895,173,-0.008328834548592567,2.236537875129752,4.870995286591232,0.8813177920336435,0.0,7.643367598160342,21.88210547176191
200,35000000,174,200,0.0,14.76551982054193,7.079787731170654,0.9748155447909241,0.0,22.97503481099538,50,2.0030279561811564,0.0055779339745640755,0.0,27.73095868266277,2.1487922707620486,11.343446642814262,0.007151071913540363,303.3959301866823,50,183.94064158342735,0.0,0.0013443599455058575,0.0,174,2.1487922707620486,0.0,0.0,174,174,0.0,14.765519820541932,22.97503481099538,303.3959301866823,14.76551982054193,11.343446642814262,174,-0.004233574029058218,2.0030279561811564,27.73095868266277,0.9748155447909241,0.0,14.765519820541932,183.94064158342735
200,35200000,175,200,0.0,28.813446781666695,7.121314525604248,0.935794387473006,0.0,30.915064334525578,50,2.2550392843358127,0.007377595873549581,0.0,73.74292889922889,2.0752781232641246,11.699095400501724,0.009622734971344471,336.2000611265969,50,357.3641288132434,0.0,0.004874365869909525,0.0,175,2.0752781232641246,0.0,0.0,175,175,0.0,28.813446781666702,30.915064334525578,336.2000611265969,28.813446781666695,11.699095400501724,175,-0.0025032300036400557,2.2550392843358127,73.74292889922889,0.935794387473006,0.0,28.813446781666702,357.3641288132434
200,35400000,176,200,0.0,11.101531637452418,7.144738674163818,0.9807543898025198,0.0,50.63884887932004,50,2.2199096542941903,0.004708367749117315,0.0,17.25649431804606,2.180826606829502,14.19494148836211,0.006408342160284519,683.2848117395661,50,118.48029607617573,0.0,0.0030549585353583097,0.0,176,2.180826606829502,0.0,0.0,176,176,0.0,11.10153163745242,50.63884887932004,683.2848117395661,11.101531637452418,14.19494148836211,176,-0.001653409213759005,2.2199096542941903,17.25649431804606,0.9807543898025198,0.0,11.10153163745242,118.48029607617573
200,35600000,177,200,0.0,14.2597696649175,7.208298683166504,1.0880517073146605,0.0,36.76053584955823,50,1.674696616121866,0.004683095496147871,0.0,28.128830923460583,2.61336588744526,16.855305213173246,0.009807443246245384,379.4807527688989,50,189.9620308603258,0.0,0.008396197110414505,0.0,177,2.61336588744526,0.0,0.0,177,177,0.0,14.259769664917492,36.76053584955823,379.4807527688989,14.2597696649175,16.855305213173246,177,0.003713101614266634,1.674696616121866,28.128830923460583,1.0880517073146605,0.0,14.259769664917492,189.9620308603258
200,35800000,178,200,0.0,14.152142492666906,7.199609279632568,1.038391644651019,0.0,60.80628655972911,50,2.39330017329613,0.0043505169451236725,0.0,21.4087720948812,1.7286292591749135,17.60365727965986,0.009940989315509796,771.4095955091442,50,126.30862998328129,0.0,-0.002452434506267309,0.0,178,1.7286292591749135,0.0,0.0,178,178,0.0,14.1521424926669,60.80628655972911,771.4095955091442,14.152142492666906,17.60365727965986,178,-0.006802951451390982,2.39330017329613,21.4087720948812,1.038391644651019,0.0,14.1521424926669,126.30862998328129
200,36000000,179,200,0.0,14.135796857808838,7.17294454574585,0.986294720043756,0.0,30.33073213737278,50,1.9122533158077872,0.0039927223697304726,0.0,22.941583892498528,2.060522488602659,14.621568867574153,0.00654585799202323,307.9684681609777,50,143.03879370335048,0.0,-0.0022078007459640503,0.0,179,2.060522488602659,0.0,0.0,179,179,0.0,14.135796857808842,30.33073213737278,307.9684681609777,14.135796857808838,14.621568867574153,179,-0.006200523115694523,1.9122533158077872,22.941583892498528,0.986294720043756,0.0,14.135796857808842,143.03879370335048
200,36200000,180,200,0.0,13.138038256931143,7.201539516448975,1.1042128686144468,0.0,60.13550213735628,50,1.9668976679543795,0.0023878960637375712,0.0,33.15822009023316,2.017745222542007,18.84758625550294,0.006589130498468876,642.636227797774,50,239.01124002865112,0.0,0.0043089124374091625,0.0,180,2.017745222542007,0.0,0.0,180,180,0.0,13.138038256931152,60.13550213735628,642.636227797774,13.138038256931143,18.84758625550294,180,0.0019210163736715913,1.9668976679543795,33.15822009023316,1.1042128686144468,0.0,13.138038256931152,239.01124002865112
200,36400000,181,200,0.0,8.668313160435572,7.182969570159912,1.1189590444926094,0.0,41.83847047577907,50,2.137756633164786,0.004711717367172241,0.0,6.71587953834695,1.8854498309222216,17.508314383770877,0.006728434003889561,417.4082831650398,50,36.668235389958944,0.0,-0.0043853046372532845,0.0,181,1.8854498309222216,0.0,0.0,181,181,0.0,8.668313160435574,41.83847047577907,417.4082831650398,8.668313160435572,17.508314383770877,181,-0.009097022004425526,2.137756633164786,6.71587953834695,1.1189590444926094,0.0,8.668313160435574,36.668235389958944
200,36600000,182,200,0.0,10.935824204040966,7.17336368560791,1.051825608891082,0.0,27.618436109237383,50,2.3177071443274766,0.0036335589247755706,0.0,14.396747347554353,1.773599020198618,14.763989653967013,0.00646421080455184,321.29004595741947,50,95.59341722988843,0.0,-0.0005206454661674798,0.0,182,1.773599020198618,0.0,0.0,182,182,0.0,10.935824204040966,27.618436109237383,321.29004595741947,10.935824204040966,14.763989653967013,182,-0.00415420439094305,2.3177071443274766,14.396747347554353,1.051825608891082,0.0,10.935824204040966,95.59341722988843
200,36800000,183,200,0.0,8.893110335109695,7.1967453956604,1.0362946508726325,0.0,43.68317836529208,50,2.1186345656285863,0.0033599224407225847,0.0,5.241658430678018,2.0774358902322674,16.54900427309796,0.006393931806087494,527.4707106268025,50,23.524870240657158,0.0,0.0011945690494030714,0.0,183,2.0774358902322674,0.0,0.0,183,183,0.0,8.893110335109695,43.68317836529208,527.4707106268025,8.893110335109695,16.54900427309796,183,-0.0021653533913195133,2.1186345656285863,5.241658430678018,1.0362946508726325,0.0,8.893110335109695,23.524870240657158
200,37000000,184,200,0.0,14.74948940251111,7.2034454345703125,1.0482643620762433,0.0,31.096571138491093,50,2.3344557834047914,0.006246494871447794,0.0,30.821080936900138,1.9755914696934476,13.443059206387478,0.009647313505411148,353.96150225103526,50,217.1282802700517,0.0,0.00015021003491710871,0.0,184,1.9755914696934476,0.0,0.0,184,184,0.0,14.749489402511113,31.096571138491093,353.96150225103526,14.74948940251111,13.443059206387478,184,-0.006096284836530685,2.3344557834047914,30.821080936900138,1.0482643620762433,0.0,14.749489402511113,217.1282802700517
200,37200000,185,200,0.0,8.940249263050458,7.243789196014404,1.0145113137011348,0.0,13.623824900003985,50,2.4778098632193184,0.0035060185473412275,0.0,6.527862671113825,2.0671408429624516,11.702356757046878,0.009917447343468666,103.80193556133453,50,33.16588953910912,0.0,0.004648176487535238,0.0,185,2.0671408429624516,0.0,0.0,185,185,0.0,8.940249263050458,13.623824900003985,103.80193556133453,8.940249263050458,11.702356757046878,185,0.0011421579401940107,2.4778098632193184,6.527862671113825,1.0145113137011348,0.0,8.940249263050458,33.16588953910912
200,37400000,186,200,0.0,8.498461990930087,7.286674499511719,0.9223766209964214,0.0,40.408765190908426,50,2.383690828860574,0.005559295299462974,0.0,5.891582503866479,2.1401634617098346,13.409025544345704,0.009925168007612228,481.25082894352965,50,27.07810621910776,0.0,0.006486157421022654,0.0,186,2.1401634617098346,0.0,0.0,186,186,0.0,8.498461990930089,40.408765190908426,481.25082894352965,8.498461990930087,13.409025544345704,186,0.0009268621215596795,2.383690828860574,5.891582503866479,0.9223766209964214,0.0,8.498461990930089,27.07810621910776
200,37600000,187,200,0.0,12.226971376735905,7.248779773712158,1.0087755181422473,0.0,32.205498802218656,50,2.1176231828453984,0.006603780202567577,0.0,19.942017328426957,2.0859942275620758,13.89985268554793,0.0066119953989982605,349.1927727828016,50,126.6604308544885,0.0,-0.007664746604859829,0.0,187,2.0859942275620758,0.0,0.0,187,187,0.0,12.226971376735905,32.205498802218656,349.1927727828016,12.226971376735905,13.89985268554793,187,-0.014268526807427406,2.1176231828453984,19.942017328426957,1.0087755181422473,0.0,12.226971376735905,126.6604308544885
200,37800000,188,200,0.0,18.367577675647073,7.228714466094971,1.0470545302424752,0.0,61.005962795015506,50,2.5188654328348776,0.006316483020782471,0.0,53.18134151391147,1.900224890516423,17.951309532869715,0.006423204205930233,835.4280413655356,50,388.11717792671607,0.0,-0.0020070690661668777,0.0,188,1.900224890516423,0.0,0.0,188,188,0.0,18.36757767564706,61.005962795015506,835.4280413655356,18.367577675647073,17.951309532869715,188,-0.008323552086949348,2.5188654328348776,53.18134151391147,1.0470545302424752,0.0,18.36757767564706,388.11717792671607
200,38000000,189,200,0.0,15.870756361970388,7.236061096191406,0.9938372687740648,0.0,29.534401429983273,50,2.269950698042196,0.00653308629989624,0.0,38.04112519041874,1.9953671235043817,13.950935788925108,0.006644636392593384,334.4052826927789,50,278.0435903733804,0.0,0.0006150640547275543,0.0,189,1.9953671235043817,0.0,0.0,189,189,0.0,15.870756361970386,29.534401429983273,334.4052826927789,15.870756361970388,13.950935788925108,189,-0.005918022245168686,2.269950698042196,38.04112519041874,0.9938372687740648,0.0,15.870756361970386,278.0435903733804
200,38200000,190,200,0.0,11.322134659778534,7.214995861053467,0.9876525077002759,0.0,60.01668087655917,50,1.8830225555391844,0.004945179098285735,0.0,26.051196839353967,2.0083146914065386,16.950195640221104,0.009675458073616028,760.1188063044265,50,189.7269573166986,0.0,-0.0013878507306799293,0.0,190,2.0083146914065386,0.0,0.0,190,190,0.0,11.322134659778534,60.01668087655917,760.1188063044265,11.322134659778534,16.950195640221104,190,-0.006333029828965664,1.8830225555391844,26.051196839353967,0.9876525077002759,0.0,11.322134659778534,189.7269573166986
200,38400000,191,200,0.0,16.481830731269376,7.2197113037109375,0.9896110282261381,0.0,38.75077780970983,50,2.2399497355623033,0.00631582472124137,0.0,63.249314252598296,2.2715354751232426,16.21426751828598,0.00987966638058424,417.42117543864833,50,457.65280511617584,0.0,0.00023859195061959326,0.0,191,2.2715354751232426,0.0,0.0,191,191,0.0,16.481830731269373,38.75077780970983,417.42117543864833,16.481830731269376,16.21426751828598,191,-0.006077232770621777,2.2399497355623033,63.249314252598296,0.9896110282261381,0.0,16.481830731269373,457.65280511617584
200,38600000,192,200,0.0,9.621163387146707,7.219910144805908,0.9670025901419507,0.0,75.2275994242515,50,2.3545306133742967,0.006775718560675159,0.0,5.3543726277502195,1.6361045688515334,21.039553567289563,0.006587523967027664,692.6573361067384,50,21.122656184719858,0.0,0.00016677696839906275,0.0,192,1.6361045688515334,0.0,0.0,192,192,0.0,9.621163387146707,75.2275994242515,692.6573361067384,9.621163387146707,21.039553567289563,192,-0.006608941592276096,2.3545306133742967,5.3543726277502195,0.9670025901419507,0.0,9.621163387146707,21.122656184719858
200,38800000,193,200,0.0,7.3563031722186425,7.233574390411377,0.9207645725310869,0.0,34.32634735678323,50,2.3739799127524157,0.006605526665225625,0.0,4.651100550352441,1.9298537366218307,13.5556882627302,0.00656291376799345,441.04001788233285,50,18.64265372789747,0.0,0.002785747405141592,0.0,193,1.9298537366218307,0.0,0.0,193,193,0.0,7.3563031722186425,34.32634735678323,441.04001788233285,7.3563031722186425,13.5556882627302,193,-0.003819779260084033,2.3739799127524157,4.651100550352441,0.9207645725310869,0.0,7.3563031722186425,18.64265372789747
200,39000000,194,200,0.0,16.804283437585205,7.232200622558594,0.9055961675910678,0.0,16.179559964036063,50,2.0200198973965864,0.009523970540612936,0.0,55.51090505990956,1.9107617899749214,10.989883902756146,0.006703287363052368,157.393111015437,50,404.06154047024273,0.0,0.0023947027511894703,0.0,194,1.9107617899749214,0.0,0.0,194,194,0.0,16.804283437585205,16.179559964036063,157.393111015437,16.804283437585205,10.989883902756146,194,-0.007129267789423466,2.0200198973965864,55.51090505990956,0.9055961675910678,0.0,16.804283437585205,404.06154047024273
200,39200000,195,200,0.0,15.438496907699111,7.26291561126709,1.0110536321618877,0.0,52.051582192831596,50,1.886357744711225,0.0066740314941853285,0.0,56.75942833849674,1.7135997157356166,16.5472077013648,0.009169476106762886,696.4414284068356,50,409.91605353791755,0.0,0.003864538623020053,0.0,195,1.7135997157356166,0.0,0.0,195,195,0.0,15.43849690769911,52.051582192831596,696.4414284068356,15.438496907699111,16.5472077013648,195,-0.0028094928711652756,1.886357744711225,56.75942833849674,1.0110536321618877,0.0,15.43849690769911,409.91605353791755
200,39400000,196,200,0.0,8.578744337611159,7.2159104347229,0.9882252203322777,0.0,60.55031752965557,50,1.9711446226969052,0.005962223745882511,0.0,5.617247819933488,1.7720840382270717,18.643438664246883,0.006801201496273279,712.6400194903547,50,23.18654965051314,0.0,-0.009630577638745308,0.0,196,1.7720840382270717,0.0,0.0,196,196,0.0,8.578744337611159,60.55031752965557,712.6400194903547,8.578744337611159,18.643438664246883,196,-0.015592801384627819,1.9711446226969052,5.617247819933488,0.9882252203322777,0.0,8.578744337611159,23.18654965051314
200,39600000,197,200,0.0,26.033569820298926,7.197425842285156,0.9370119913613288,0.0,72.10518452078337,50,2.192922969627462,0.009721964132040739,0.0,94.85327318967225,2.055642726837505,19.570397368516232,0.007060418836772442,746.2694481703741,50,673.9378596774569,0.0,-0.0038839117623865604,0.0,197,2.055642726837505,0.0,0.0,197,197,0.0,26.03356982029895,72.10518452078337,746.2694481703741,26.033569820298926,19.570397368516232,197,-0.0136058758944273,2.192922969627462,94.85327318967225,0.9370119913613288,0.0,26.03356982029895,673.9378596774569
200,39800000,198,200,0.0,10.311129400421272,7.195458889007568,1.048715407422646,0.0,73.65239951229563,50,1.8197460288328973,0.005477323196828365,0.0,6.140897934642545,1.85054665289523,20.868739571879225,0.0064569138921797276,728.6389237494844,50,32.24780268452617,0.0,-0.0009504156187176704,0.0,198,1.85054665289523,0.0,0.0,198,198,0.0,10.31112940042127,73.65239951229563,728.6389237494844,10.311129400421272,20.868739571879225,198,-0.006427738815546036,1.8197460288328973,6.140897934642545,1.048715407422646,0.0,10.31112940042127,32.24780268452617
200,40000000,199,200,0.0,7.672732726124922,7.22536563873291,1.0652762928742587,0.0,107.59677491539858,50,2.027941497618547,0.003934220119845122,0.0,6.574500445305234,1.7531585771480094,30.901545083982604,0.009279840625822544,698.7814366988493,50,33.81920158015755,0.0,0.004616062622517347,0.0,199,1.7531585771480094,0.0,0.0,199,199,0.0,7.672732726124921,107.59677491539858,698.7814366988493,7.672732726124922,30.901545083982604,199,0.0006818425026722252,2.027941497618547,6.574500445305234,1.0652762928742587,0.0,7.672732726124921,33.81920158015755
200,40200000,200,200,0.0,7.8411517935916955,7.221329212188721,0.8826736917075567,0.0,6.484631116250299,50,1.9245468276382371,0.005526745691895485,0.0,5.710868677464247,1.82405295921677,8.940367410371865,0.006445472128689289,40.958954319372715,50,29.70776357325727,0.0,-0.0023689530789852142,0.0,200,1.82405295921677,0.0,0.0,200,200,0.0,7.841151793591697,6.484631116250299,40.958954319372715,7.8411517935916955,8.940367410371865,200,-0.0078956987708807,1.9245468276382371,5.710868677464247,0.8826736917075567,0.0,7.841151793591697,29.70776357325727
200,40400000,201,200,0.0,19.844880552554088,7.217972278594971,0.9922239407318861,0.0,34.48656607765773,50,2.2729369110158175,0.007421662448905408,0.0,44.346507620472174,1.4510852625137938,14.760023503289617,0.009882205165922642,345.6359816297596,50,252.63810947970182,0.0,-0.0012596385786309838,0.0,201,1.4510852625137938,0.0,0.0,201,201,0.0,19.844880552554088,34.48656607765773,345.6359816297596,19.844880552554088,14.760023503289617,201,-0.008681301027536392,2.2729369110158175,44.346507620472174,0.9922239407318861,0.0,19.844880552554088,252.63810947970182
200,40600000,202,200,0.0,10.634421620527155,7.246109485626221,1.0666323114530278,0.0,110.35416132721026,50,2.236632882240609,0.003111670957878232,0.0,9.911835463440886,1.670625602868479,31.210118106987384,0.0097056794911623,767.272088123033,50,64.91425664530786,0.0,0.004323043394833803,0.0,202,1.670625602868479,0.0,0.0,202,202,0.0,10.634421620527155,110.35416132721026,767.272088123033,10.634421620527155,31.210118106987384,202,0.0012113724369555712,2.236632882240609,9.911835463440886,1.0666323114530278,0.0,10.634421620527155,64.91425664530786
200,40800000,203,200,0.0,15.236943250420186,7.225790500640869,0.996127240513466,0.0,97.76995252798856,50,2.4031410640309714,0.005104754585772753,0.0,35.23827568560005,1.7752249242367528,28.16246734535123,0.006448622792959213,746.2833051043526,50,254.03743414788715,0.0,-0.007096117828041315,0.0,203,1.7752249242367528,0.0,0.0,203,203,0.0,15.236943250420186,97.76995252798856,746.2833051043526,15.236943250420186,28.16246734535123,203,-0.012200872413814068,2.4031410640309714,35.23827568560005,0.996127240513466,0.0,15.236943250420186,254.03743414788715
200,41000000,204,200,0.0,10.528359468285903,7.208121299743652,1.1155424805251788,0.0,61.75471762673938,50,1.9213550655889864,0.002914667595177889,0.0,8.399550169857992,2.2986941334400597,19.866481279706033,0.0067754387855529785,690.2590900561704,50,42.521627897567036,0.0,-0.002741591539233923,0.0,204,2.2986941334400597,0.0,0.0,204,204,0.0,10.528359468285903,61.75471762673938,690.2590900561704,10.528359468285903,19.866481279706033,204,-0.005656259134411812,1.9213550655889864,8.399550169857992,1.1155424805251788,0.0,10.528359468285903,42.521627897567036
200,41200000,205,200,0.0,11.066019713042277,7.226820468902588,1.0390687070863718,0.0,108.96862139549329,50,2.1495947999497425,0.0039963622111827135,0.0,12.561660069639803,1.8689595489738913,35.32990875376142,0.006704308092594147,695.7895075349576,50,91.67339268076474,0.0,0.0027179764583706856,0.0,205,1.8689595489738913,0.0,0.0,205,205,0.0,11.066019713042278,108.96862139549329,695.7895075349576,11.066019713042277,35.32990875376142,205,-0.001278385752812028,2.1495947999497425,12.561660069639803,1.0390687070863718,0.0,11.066019713042278,91.67339268076474
200,41400000,206,200,0.0,23.288874622275088,7.252914905548096,1.0479608389565502,0.0,46.89048935358188,50,2.5507014871102744,0.004855337843764573,0.0,60.793269401690125,1.7898964933967862,17.803562638577095,0.009972119703888893,450.8874374825629,50,418.9037752546695,0.0,0.0009539730963297188,0.0,206,1.7898964933967862,0.0,0.0,206,206,0.0,23.28887462227509,46.89048935358188,450.8874374825629,23.288874622275088,17.803562638577095,206,-0.0039013647474348545,2.5507014871102744,60.793269401690125,1.0479608389565502,0.0,23.28887462227509,418.9037752546695
200,41600000,207,200,0.0,7.954946884482649,7.262335777282715,1.1219900027905527,0.0,69.4613921723568,50,2.401321257310415,0.004709945293143392,0.0,4.972023753066883,2.160717074375098,22.106091745905022,0.009746283292770386,775.7701104344151,50,17.958614380246313,0.0,0.0011930521577596664,0.0,207,2.160717074375098,0.0,0.0,207,207,0.0,7.954946884482649,69.4613921723568,775.7701104344151,7.954946884482649,22.106091745905022,207,-0.003516893135383725,2.401321257310415,4.972023753066883,1.1219900027905527,0.0,7.954946884482649,17.958614380246313
200,41800000,208,200,0.0,30.81171638238932,7.277785778045654,1.0409847310340679,0.0,23.43233761633209,50,2.017342972301596,0.005115342210046947,0.0,93.97915865240992,1.9507900228152917,13.508172674906437,0.006621012929826975,266.31282419097516,50,630.1328722975821,0.0,0.001441681175492704,0.0,208,1.9507900228152917,0.0,0.0,208,208,0.0,30.81171638238932,23.43233761633209,266.31282419097516,30.81171638238932,13.508172674906437,208,-0.003673661034554243,2.017342972301596,93.97915865240992,1.0409847310340679,0.0,30.81171638238932,630.1328722975821
200,42000000,209,200,0.0,9.980791402597319,7.274384498596191,1.0734182645056602,0.0,68.35688264080055,50,1.9014569806851482,0.007547390181571245,0.0,5.860705809837703,1.8528775822102925,21.540780743323666,0.009936206042766571,662.075790246434,50,32.452851885403724,0.0,-0.00043830322101712227,0.0,209,1.8528775822102925,0.0,0.0,209,209,0.0,9.98079140259732,68.35688264080055,662.075790246434,9.980791402597319,21.540780743323666,209,-0.007985693402588367,1.9014569806851482,5.860705809837703,1.0734182645056602,0.0,9.98079140259732,32.452851885403724
200,42200000,210,200,0.0,20.883290740079634,7.259544372558594,1.2504299674326245,0.0,98.74862993082172,50,1.9552082984374481,0.0041948892176151276,0.0,72.30734592665874,1.6510278861399255,31.58946914424915,0.006861244793981314,767.0601014185436,50,524.0924098723746,0.0,-0.002423217985779047,0.0,210,1.6510278861399255,0.0,0.0,210,210,0.0,20.88329074007963,98.74862993082172,767.0601014185436,20.883290740079634,31.58946914424915,210,-0.006618107203394175,1.9552082984374481,72.30734592665874,1.2504299674326245,0.0,20.88329074007963,524.0924098723746
200,42400000,211,200,0.0,42.69475964351996,7.2541656494140625,1.2162644694996572,0.0,105.51466043412867,50,1.2190635183213703,0.006017964333295822,0.0,149.3547556977515,1.9417071982642886,35.16766913582317,0.0066466545686125755,796.4698357112865,50,812.4993250701999,0.0,-0.002181747928261757,0.0,211,1.9417071982642886,0.0,0.0,211,211,0.0,42.694759643519944,105.51466043412867,796.4698357112865,42.69475964351996,35.16766913582317,211,-0.008199712261557579,1.2190635183213703,149.3547556977515,1.2162644694996572,0.0,42.694759643519944,812.4993250701999
200,42600000,212,200,0.0,24.929460054044856,7.225289344787598,1.059835940465232,0.0,26.065640927740752,50,1.8135433758423718,0.004491753876209259,0.0,100.99743863769866,1.830002474328343,15.135492781200789,0.006571163889020681,244.80385720201343,50,724.9998553131373,0.0,-0.003879643976688385,0.0,212,1.830002474328343,0.0,0.0,212,212,0.0,24.92946005404489,26.065640927740752,244.80385720201343,24.929460054044856,15.135492781200789,212,-0.008371397852897644,1.8135433758423718,100.99743863769866,1.059835940465232,0.0,24.92946005404489,724.9998553131373
