MetaTest/sweep-into-v2/NumEpisodes,MetaTest/Average/TerminationRate,MetaTest/drawer-open-v2/TerminationRate,MetaTest/drawer-open-v2/MinReturn,MetaTest/drawer-open-v2/Iteration,MetaTest/door-close-v2/AverageDiscountedReturn,MetaTest/sweep-into-v2/Iteration,MetaTest/shelf-place-v2/Iteration,MetaTest/Average/SuccessRate,MetaTest/drawer-open-v2/SuccessRate,MetaTest/lever-pull-v2/TerminationRate,MetaTest/lever-pull-v2/SuccessRate,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/drawer-open-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/NumEpisodes,MetaTest/lever-pull-v2/NumEpisodes,MetaTest/shelf-place-v2/SuccessRate,MetaTest/lever-pull-v2/AverageReturn,MetaTest/shelf-place-v2/StdReturn,MetaTest/Average/MinReturn,TrainSteps,MetaTest/lever-pull-v2/MinReturn,MetaTest/door-close-v2/NumEpisodes,MetaTest/sweep-into-v2/AverageDiscountedReturn,MetaTest/door-close-v2/StdReturn,MetaTest/door-close-v2/TerminationRate,MetaTest/sweep-into-v2/MinReturn,MetaTest/shelf-place-v2/MaxReturn,MetaTest/lever-pull-v2/MaxReturn,MetaTest/door-close-v2/MinReturn,MetaTest/sweep-into-v2/SuccessRate,MetaTest/drawer-open-v2/AverageReturn,MetaTest/lever-pull-v2/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/drawer-open-v2/StdReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/sweep-into-v2/AverageReturn,MetaTest/shelf-place-v2/TerminationRate,MetaTest/sweep-into-v2/TerminationRate,MetaTest/lever-pull-v2/Iteration,MetaTest/Average/AverageReturn,MetaTest/door-close-v2/Iteration,MetaTest/shelf-place-v2/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/lever-pull-v2/StdReturn,MetaTest/Average/StdReturn,MetaTest/door-close-v2/AverageReturn,MetaTest/sweep-into-v2/MaxReturn,MetaTest/shelf-place-v2/AverageReturn,MetaTest/sweep-into-v2/StdReturn,MetaTest/shelf-place-v2/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-open-v2/MaxReturn,MetaTest/door-close-v2/SuccessRate,MetaTest/door-close-v2/MaxReturn
500,0.0,0.0,863.1717455082935,19500,3.3240907380374867,19500,19500,0.0,0.0,0.0,0.0,2104.0622396019317,99840000,203.2907002123322,500,500,0.0,236.30815789458273,0.0,0.0,19500,98.47994207472414,500,19.725054594271562,2.2666904368388208,0.0,11.1510806440495,0.0,382.0866650903434,14.285910087115564,0.0,1505.6805178929683,63.75497090324208,19500,322.04356843091716,500,66.86814329802918,0.0,0.0,19500,365.3250277361512,19500,0.0,2500,71.29378152168141,594.9484607610726,17.768319595175402,126.60279124279432,0.0,25.056015359558106,0.0,58.018963289576675,2104.0622396019317,0.0,22.914448504892153
500,0.0,0.0,497.3637110617025,20000,3.2984242787425675,20000,20000,0.0,0.0,0.0,0.0,1881.5958743644642,102400000,187.01256321122992,500,500,0.0,161.4168053622275,0.0,0.0,20000,54.30771599160559,500,14.428221401222936,2.5101420011237128,0.0,13.811820259859399,0.0,400.7283737030289,14.286535768652369,0.0,890.2563807815548,60.210749050656815,20000,432.0327594199425,500,52.27082200463039,0.0,0.0,20000,224.3152154491718,20000,0.0,2500,66.86822321106466,390.3736294740847,17.632069097446262,162.37224000470601,0.0,27.55956792648186,0.0,52.98999158837043,1881.5958743644642,0.0,23.971337055146805
500,0.0,0.0,1049.0812481880273,20500,3.0846246303132334,20500,20500,0.027988804478208718,0.0,0.0,0.0,4274.0110977587065,104960000,289.7449948149298,500,500,0.0,219.27973212515542,0.010962141606604085,0.0,20500,54.467988292956626,501,52.822478118058775,1.8261403715195657,0.0,20.71438585408645,0.07943015053352376,375.9710115620266,13.394437661924531,0.14,1433.92368118751,47.21036161833269,20500,439.78646033837424,500,450.4403903995485,0.0,0.0,20500,423.729872070237,20500,0.0,2501,89.90503770625922,763.5893580797695,15.819810759853684,4274.0110977587065,0.0015660017380036684,1142.6886575041287,1.3575611834042355e-05,78.54231147671071,2285.3501779603407,0.0,22.160881118778555
500,0.0,0.0,1063.3825703353446,21000,2.985886385649367,21000,21000,0.008,0.0,0.0,0.0,2811.3693471936203,107520000,290.5590556471913,500,500,0.0,158.98744785786647,0.0,0.0,21000,55.987126047718476,500,26.40700128139808,1.3633988345284542,0.0,11.446109678579505,0.0,297.5267552935226,13.394057391795721,0.04,1307.3376499184058,58.72199670849223,21000,314.50865102145923,500,186.98298636218829,0.0,0.0,21000,333.76211505674394,21000,0.0,2500,68.43722955476665,564.4875472268743,15.502491145259013,2811.3693471936203,0.0,526.3114984520079,0.0,75.73478800454617,2250.00866092229,0.0,19.126227292377795
500,0.0,0.0,849.5974112531405,21500,3.264543283503889,21500,21500,0.0,0.0,0.0,0.0,1604.581782062714,110080000,263.62481929643275,500,502,0.0,105.83273961568189,0.0,0.0,21500,20.25555337995852,500,14.593445542482087,2.1663761924860454,0.0,25.747626849160152,0.0,242.4208371150377,13.622819120400926,0.0,1197.8189733895533,38.801513427894825,21500,141.24420126471753,500,61.41713880594177,0.0,0.0,21500,276.39615606398087,21500,0.0,2502,62.73147965175812,467.34800090668557,17.594182174520483,250.398494308468,0.0,34.94710046513964,0.0,64.03667617986115,1604.581782062714,0.0,22.742622187640084
500,0.0,0.0,574.3633808468935,22000,3.230758701964353,22000,22000,0.0,0.0,0.0,0.0,2477.6440498506313,112640000,256.1184632491765,501,500,0.0,80.61079043488138,0.3321359405710635,0.0,22000,16.51928269436751,500,14.378848549961912,2.142190342301875,0.0,10.673211429814238,2.3747224235716287,199.73386177629516,14.247950795573288,0.0,1458.169959785872,34.27408245951766,22000,601.7079427453868,500,51.01458407122394,0.0,0.0,22000,321.3529397930585,22000,0.0,2501,47.676386658969626,630.0299521315773,17.564576104430156,268.12496959111155,0.0473996491730864,45.04167110904186,0.0017331921051521736,61.57614746483601,2477.6440498506313,0.0,22.715230163341385
500,0.0,0.0,458.20566065782987,22500,3.386836070479618,22500,22500,0.0,0.0,0.0,0.0,2541.572284273459,115200000,298.4402179504323,501,500,0.0,94.77936719353238,0.0,0.0,22500,31.52264965053676,500,11.940585605420258,2.391570192263237,0.0,14.689986317787614,0.0,179.70865476629874,14.481938796659954,0.0,1799.7560289182118,43.66475447210671,22500,650.7950172736394,500,39.253747045321184,0.0,0.0,22500,390.28214671198225,22500,0.0,2501,39.799932335329856,763.180696657905,18.402154696269964,66.70784505652284,0.0,13.633857439475744,0.0,71.45789566142321,2541.572284273459,0.0,23.8248512957996
500,0.0,0.0,759.3748146619774,23000,2.9457295578466165,23000,23000,0.007996801279488205,0.0,0.0,0.0,3574.3862810221817,117760000,281.2705916868558,500,500,0.0,161.1360589846166,0.0,0.0,23000,57.67672734428147,500,27.02108965917577,1.3785350974865649,0.0,14.028157356393953,0.0,299.90241865860446,13.371160696170723,0.04,1234.0341626274005,62.97214983498484,23000,498.84061308904535,501,214.67072940276597,0.0,0.0,23000,325.4186799313078,23000,0.0,2501,54.70599630123971,590.5294366337503,15.435217676363504,3574.3862810221817,0.0,650.7795543169677,0.0,74.92445060420566,2521.409541862291,0.0,19.272072421645078
500,0.0,0.0,1079.1826655401337,23500,2.9229399280384003,23500,23500,0.0,0.0,0.0,0.0,2546.158192873206,120320000,309.13483524252325,500,501,0.0,127.39542644028603,0.0,0.0,23500,38.72865754593433,500,15.171222479950877,1.3585498051785498,0.0,13.760783313881712,0.0,234.07758204978433,13.355480998452464,0.0,1797.6998545240974,54.23614323445189,23500,448.43015299048494,500,53.837219003146444,0.0,0.0,23500,398.7578427018195,23500,0.0,2501,51.31502208774567,729.1978987745557,15.399438374091071,80.65598329771198,0.0,14.699756924069648,0.0,76.28420895070639,2546.158192873206,0.0,19.110112407945536
500,0.0,0.0,804.5239012863094,24000,3.1665956278283365,24000,24000,0.0,0.0,0.0,0.0,2146.259002183135,122880000,234.8996127662571,500,500,0.0,98.12985340534907,0.27926926957900977,0.0,24000,24.712554452877328,500,12.178237743534133,1.975490493531756,0.0,16.57198311548575,1.6597567201739953,199.21523500064075,13.538635118084144,0.0,1645.8479605214457,41.43722942219094,24000,337.7217755827687,500,47.71739483519289,0.0,0.0,24000,361.6315428088521,24000,0.0,2500,49.196719161001305,660.8928521146008,16.406541892091795,117.3427990465593,0.05596339018130676,17.67125968457971,0.007438729285367121,58.33782285781917,2146.259002183135,0.0,20.88644853112302
500,0.0,0.0,1132.803011481953,24500,3.059679621346965,24500,24500,0.011995201919232307,0.0,0.0,0.0,3130.1780679447706,125440000,349.29298407738037,500,500,0.0,235.69124837072292,0.0,0.0,24500,81.56405829663626,501,23.258607654445978,1.4387728302231646,0.0,19.32932382256437,0.0,406.22847464262617,13.430932328769535,0.06,1443.1772165881116,59.7097280827143,24500,220.20383996811682,500,226.74299686766923,0.0,0.0,24500,384.096706661043,24500,0.0,2501,75.98997164301008,614.5332695120044,15.609046798436829,3130.1780679447706,0.0,618.6467646699081,0.0,87.03061151442031,2117.7132341010424,0.0,19.39389402438723
500,0.0,0.0,1604.05153395844,25000,3.2682067271592863,25000,25000,0.0,0.0,0.0,0.0,2443.5761263093505,128000000,355.85733479154123,500,501,0.0,168.8858510663939,0.0,0.0,25000,52.967849440974774,500,8.083338626259525,1.7987884512163157,0.0,13.477687321517996,0.0,287.7338524527876,13.67012922422471,0.0,2248.049550551115,46.22976320362281,25000,170.62912401400663,500,28.67238407308208,0.0,0.0,25000,492.19967349558925,25000,0.0,2501,61.615624579101514,883.5199857333726,16.03720943221389,53.78686396734593,0.0,8.887537390148461,0.0,82.67315131447222,2443.5761263093505,0.0,22.956397492790714
500,0.0,0.0,489.6468560779445,25500,2.9408808349971975,25500,25500,0.0,0.0,0.0,0.0,1447.201558308892,130560000,177.33348733832716,500,500,0.0,182.32788233677198,0.0,0.0,25500,54.12362048148678,500,21.274624533547293,1.4611020173228895,0.0,13.171651768941324,0.0,291.8663198223284,13.339126599445565,0.0,750.9253548294018,48.794824866511696,25500,222.83466582128358,500,87.30301454077396,0.0,0.0,25500,207.20789529913552,25500,0.0,2500,61.45501720901466,298.9408960229676,15.48322478872981,215.24391315294793,0.0,55.46009281251665,0.0,50.068763514676675,1447.201558308892,0.0,19.653534039606917
500,0.0,0.0,1030.6148557186962,26000,2.9761061224065353,26000,26000,0.0,0.0,0.0,0.0,2177.71218921407,133120000,316.13517346772466,500,500,0.0,120.1336000191461,0.2896804193241331,0.0,26000,51.71306479575925,500,18.293666110228887,1.3863998249142893,0.0,27.201906606575033,2.069145852315236,202.95480680039748,13.364735340958717,0.0,1644.1087772902736,54.927298379305476,26000,276.0140994796059,500,87.28352667308818,0.0,0.0,26000,373.4065724899059,26000,0.0,2500,41.107791971913926,649.4378478478799,15.465575549975888,339.64537669328456,0.04138291704630472,52.44940517829022,0.0003509408999449968,78.4665190041131,2177.71218921407,0.0,19.21946997263847
501,0.0,0.0,1049.49608081012,26500,3.2879883031608665,26500,26500,0.019592163134746102,0.0,0.0,0.0,3459.313074164217,135680000,347.90163215961786,500,500,0.0,173.29329002240036,0.0,0.0,26500,46.38140736467042,500,30.787863679505108,2.069802036818476,0.0,12.951528409460911,0.0,327.3078043071141,13.91038918917911,0.09780439121756487,1909.4275782929808,58.989617933934376,26500,413.3920400490559,500,253.7483389638081,0.0,0.0,26500,470.64279366081706,26500,0.0,2501,79.73734252528085,818.7148419622574,17.17854993429015,3459.313074164217,0.0,735.9903164013951,0.0,88.17046737376593,2353.758803094273,0.0,20.99387188545015
500,0.0,0.0,964.5583185711944,27000,4.476044929832473,27000,27000,0.0,0.0,0.0,0.0,1744.7970040554933,138240000,269.4356133597663,500,500,0.0,100.53960927146844,0.625258603592665,0.0,27000,38.10995237080945,500,16.37083901781203,6.670416374134749,0.0,6.308141563106404,4.46613288280475,181.33661049648563,13.542346715889966,0.0,1294.3934461860065,47.206905716858046,27000,184.86549115411296,500,70.07967562626608,0.0,0.0,27000,297.47860571127393,27000,0.0,2500,41.46103991882352,507.01407848649086,22.290974814972294,137.46179706101546,0.089322657656095,29.56631713707921,0.004581653646550647,67.49879693558309,1744.7970040554933,0.0,33.00713466123548
501,0.0,0.0,403.12481970469355,27500,4.467241599336128,27500,27500,0.0,0.0,0.0,0.0,1657.0226367790426,140800000,273.33909576784583,500,500,0.0,193.20236466011005,0.0,0.0,27500,44.945176123797054,500,18.098035107326528,19.049662886201112,0.0,12.280742026931629,0.0,383.1980285774238,14.3272898153987,0.0,1233.6240552709423,58.79723562005164,27500,324.0691273107638,500,60.100873342447805,0.0,0.0,27500,303.2265720753913,27500,0.0,2501,98.09589998817233,493.8476486958814,29.691818500922135,151.41689513985287,0.0,34.1423740795785,0.0,70.91919315569267,1657.0226367790426,0.0,95.12190455943175
500,0.0,0.0,783.601970297288,28000,3.1481900200943236,28000,28000,0.0,0.0,0.0,0.0,2423.504660500185,143360000,269.8726654919434,500,500,0.0,79.37409641433645,0.0,0.0,28000,20.957119171119658,501,11.430263905363772,1.8852797212638563,0.0,11.445048035809656,0.0,155.66231052006017,13.468779323920586,0.0,1650.700627699617,34.59237840011392,28000,413.54839606644003,500,35.57426471549782,0.0,0.0,28000,356.2291607144941,28000,0.0,2501,39.22570757595097,673.7786944246087,16.17691922599656,110.64197206763987,0.0,18.47773294137515,0.0,63.78444506148652,2423.504660500185,0.0,23.29303276166314
501,0.0,0.0,438.9071036137859,28500,4.6051064023513595,28500,28500,0.0,0.0,0.0,0.0,1832.7797201264084,145920000,154.22943882980815,500,500,0.0,200.65034909870377,0.0,0.0,28500,64.65438067158254,500,17.887792563594548,11.040660155480234,0.0,12.306433473462302,0.0,384.9332842138132,13.764743641594983,0.0,634.047917081142,65.86387532794953,28500,321.23870677546455,500,65.89142686225416,0.0,0.0,28500,185.10669599177382,28500,0.0,2501,92.67056009531412,279.8998997103211,25.18221745502826,321.26638842929464,0.0,63.979504463364215,0.0,48.50499574346877,1832.7797201264084,0.0,47.01357856540242
500,0.0,0.0,420.9051297619185,29000,5.87803377878453,29000,29000,0.0,0.0,0.0,0.0,2376.222136850177,148480000,309.75990447457656,500,500,0.0,153.95399372079464,0.0,0.0,29000,28.664559828378767,500,11.743283883450955,12.516542953516952,0.0,9.174567083302284,0.0,365.3911390494818,21.711647699843176,0.0,1738.8270416020443,53.19557739825397,29000,643.4901722520982,500,43.59495866759474,0.0,0.0,29000,394.0466021000408,29000,0.0,2500,90.92781963655321,734.499772584372,33.85701650976985,187.81110133564306,0.0,32.26357035012646,0.0,76.1153599070132,2376.222136850177,0.0,67.32553692002512
500,0.0,0.0,554.8409928623321,29500,3.3154761954069265,29500,29500,0.0,0.0,0.0,0.0,2297.52210617684,151040000,267.78078721719277,500,501,0.0,74.29377946012707,0.0,0.0,29500,16.2672300517011,500,12.028291789349266,1.4974302577497103,0.0,13.253054305483476,0.0,152.95531661490145,13.664476796961964,0.0,1513.4277348084008,30.69589280436026,29500,559.2446248196611,500,40.621527804847624,0.0,0.0,29500,328.7688243706971,29500,0.0,2501,40.047036768037216,643.6030923623036,16.010029869931138,91.50391927609161,0.0,18.70083978887028,0.0,62.751267451403024,2297.52210617684,0.0,20.121391886411086
500,0.0,0.0,448.0053019576913,30000,5.208430630139396,30000,30000,0.0,0.0,0.0,0.0,1243.7434259794234,153600000,142.08653431201066,500,500,0.0,210.90078997074963,0.0,0.0,30000,58.36602905550794,500,8.895965872648715,6.821309238485956,0.0,3.4231292104911386,0.0,412.0463580002842,21.625089542847903,0.0,560.7130814576706,58.81106749940356,30000,164.17001344728823,500,31.31902353592875,0.0,0.0,30000,166.3397569926377,30000,0.0,2500,88.33998468362765,226.98651315541585,28.765889998839512,114.2164093694421,0.0,21.680002179250366,0.0,43.00039966284047,1243.7434259794234,0.0,66.116812620152
500,0.0,0.0,387.03823377413914,30500,7.066528649419917,30500,30500,0.0,0.0,0.0,0.0,1650.368781272929,156160000,139.67546824979573,500,500,0.0,240.56883300532613,0.0,0.0,30500,69.12460679743751,500,18.212239196826218,17.175059708198955,0.0,10.447567876352847,0.0,404.27577715187545,22.222466128659995,0.0,604.8700041674197,61.77504896033083,30500,309.9538927535174,500,60.93510260954582,0.0,0.0,30500,190.34908324237153,30500,0.0,2500,88.03017065796362,266.70591322577195,45.37147642956623,267.55707318033365,0.0,56.529956575596884,0.0,45.34585701127454,1650.368781272929,0.0,92.65948519270216
500,0.0,0.0,437.96669826863905,31000,3.7128763759871237,31000,31000,0.0,0.0,0.0,0.0,1687.4284426773227,158720000,217.3671317369762,500,500,0.0,185.07906688302853,0.976424527841895,0.0,31000,41.92876302925257,500,11.568746493369344,5.381126271888095,0.0,9.615229033135696,8.135476823910905,372.71198978332535,13.732527514365954,0.0,1057.8027096248622,58.52551718581925,31000,383.5328185006555,500,45.424499632454896,0.0,0.0,31000,261.38401147607567,31000,0.0,2500,78.99104045202458,440.10984887071453,18.47451556798499,111.69506951414705,0.1392656720473993,33.45055459671536,0.006449137946087562,58.23614418601961,1687.4284426773227,0.0,37.309123949852804
