basketball-v2/TerminationRate,MetaTest/Average/MinReturn,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossBefore,Average/MaxReturn,basketball-v2/StdReturn,MetaTest/Average/AverageReturn,MetaTest/basketball-v2/StdReturn,GaussianMLPPolicy/dLoss,MetaTest/basketball-v2/MaxReturn,basketball-v2/SuccessRate,MetaTest/basketball-v2/SuccessRate,Average/AverageReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/MinReturn,Average/Iteration,basketball-v2/MaxReturn,Average/NumEpisodes,MetaTest/basketball-v2/NumEpisodes,MetaTest/basketball-v2/Iteration,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/NumEpisodes,basketball-v2/AverageReturn,GaussianMLPPolicy/LossAfter,basketball-v2/AverageDiscountedReturn,Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/basketball-v2/TerminationRate,Average/SuccessRate,Average/StdReturn,TotalEnvSteps,basketball-v2/Iteration,basketball-v2/NumEpisodes,Average/TerminationRate,GaussianMLPPolicy/KLAfter,Iteration,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/Iteration,Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,basketball-v2/MinReturn,MetaTest/Average/AverageDiscountedReturn
0.0,9.948542281405228,4.3600544929504395,6.117948032624554e-06,4343.383535636426,1707.2166442306973,1291.6439331416555,1623.6103641597338,1.7374154595017899e-06,4339.584510891362,0.4216666666666667,0.34,1793.0423904641111,0.34,0.0,9.948542281405228,190,4343.383535636426,1200,50,190,1291.6439331416555,4339.584510891362,50,1793.0423904641111,4.380532573122764e-06,242.83987465469372,2.5521564500978364,0.0,0.0,0.4216666666666667,1707.2166442306973,229200000,190,1200,0.0,0.0008081543492153287,190,1291.6439331416557,190,242.83987465469372,1623.6103641597338,2.5521564500978364,1291.6439331416557
0.0,8.592452407175893,4.359099864959717,-7.502633820877236e-07,4361.380794704468,1697.4992007078822,1234.26787478361,1563.916441622051,1.6809651128824044e-06,4279.237163756683,0.4041666666666667,0.22,1745.5777976943211,0.22,0.0,8.592452407175893,191,4361.380794704468,1200,50,191,1234.26787478361,4279.237163756683,50,1745.5777976943211,-2.431228494970128e-06,233.44845995623763,2.5746122525115536,0.0,0.0,0.4041666666666667,1697.4992007078822,230400000,191,1200,0.0,0.0006059777224436402,191,1234.2678747836098,191,233.44845995623763,1563.916441622051,2.5746122525115536,1234.2678747836098
0.0,10.659437411391005,4.344573974609375,-1.2394765690260101e-05,4318.583767011124,1694.417177821439,1227.0878809739356,1579.61961614101,2.1912683223490603e-06,4256.99852421079,0.4033333333333333,0.32,1782.0655048792573,0.32,0.0,10.659437411391005,192,4318.583767011124,1200,50,192,1227.0878809739356,4256.99852421079,50,1782.0655048792573,-1.4586034012609161e-05,237.38350055927594,7.367601951992492,0.0,0.0,0.4033333333333333,1694.417177821439,231600000,192,1200,0.0,0.0010128122521564364,192,1227.0878809739352,192,237.38350055927594,1579.61961614101,7.367601951992492,1227.0878809739352
0.0,9.06629074004198,4.344666481018066,8.338829360354794e-08,4349.001489499196,1706.0155787586955,1629.8824958584667,1667.2814351567602,1.6680491157217148e-06,4342.136638482897,0.44083333333333335,0.36,1815.8455131189642,0.36,0.0,9.06629074004198,193,4349.001489499196,1200,50,193,1629.8824958584667,4342.136638482897,50,1815.8455131189642,-1.5846608221181668e-06,242.80559611415586,5.554473086800277,0.0,0.0,0.44083333333333335,1706.0155787586955,232800000,193,1200,0.0,0.0005622732569463551,193,1629.8824958584667,193,242.80559611415586,1667.2814351567602,5.554473086800277,1629.8824958584667
0.0,5.374777518814445,4.347358226776123,2.98604891213472e-06,4341.634743035649,1704.2062207418642,1249.2885492402834,1430.8365651405288,2.2541397584063816e-06,4235.102153029771,0.4066666666666667,0.3,1751.597597708644,0.3,0.0,5.374777518814445,194,4341.634743035649,1200,50,194,1249.2885492402834,4235.102153029771,50,1751.597597708644,7.319091537283384e-07,233.59723102618125,7.133845599296627,0.0,0.0,0.4066666666666667,1704.2062207418642,234000000,194,1200,0.0,0.0007189686875790358,194,1249.2885492402834,194,233.59723102618125,1430.8365651405288,7.133845599296627,1249.2885492402834
0.0,6.495815687506323,4.345791339874268,-1.2933572861584253e-06,4339.553120441448,1695.9842379801983,1122.7436048337686,1511.5240164671675,1.9121436025670846e-06,4278.445173616644,0.3975,0.22,1746.1928166334972,0.22,0.0,6.495815687506323,195,4339.553120441448,1200,50,195,1122.7436048337686,4278.445173616644,50,1746.1928166334972,-3.20550088872551e-06,234.45385386399474,4.827967833852894,0.0,0.0,0.3975,1695.9842379801983,235200000,195,1200,0.0,0.000740255054552108,195,1122.7436048337686,195,234.45385386399474,1511.5240164671675,4.827967833852894,1122.7436048337686
0.0,10.369713867562051,4.348269939422607,2.6806483219843358e-06,4344.009588957623,1722.4641593833726,1327.8472773369497,1505.3193203556352,1.644477606532746e-06,4275.090512375634,0.425,0.24,1777.8121075606675,0.24,0.0,10.369713867562051,196,4344.009588957623,1200,50,196,1327.8472773369497,4275.090512375634,50,1777.8121075606675,1.0361707154515898e-06,235.35339914454354,4.21227834725688,0.0,0.0,0.425,1722.4641593833726,236400000,196,1200,0.0,0.0006805163575336337,196,1327.8472773369497,196,235.35339914454354,1505.3193203556352,4.21227834725688,1327.8472773369497
0.0,7.455499118057869,4.345542907714844,-3.6559690670401324e-06,4333.308040745506,1677.8434163746178,1081.829038990903,1418.6377691904759,1.385431460221298e-06,4170.739949723393,0.4083333333333333,0.3,1745.8507453802852,0.3,0.0,7.455499118057869,197,4333.308040745506,1200,50,197,1081.829038990903,4170.739949723393,50,1745.8507453802852,-5.04140052726143e-06,237.1410278341909,5.93101919494726,0.0,0.0,0.4083333333333333,1677.8434163746178,237600000,197,1200,0.0,0.0005633240798488259,197,1081.8290389909027,197,237.1410278341909,1418.6377691904759,5.93101919494726,1081.8290389909027
0.0,8.707574165352066,4.347671985626221,3.3766568776627537e-06,4349.857471542853,1706.6376418508949,1587.9880015558053,1740.9511984687117,1.7464374195697019e-06,4280.975279355533,0.44083333333333335,0.38,1809.99805058189,0.38,0.0,8.707574165352066,198,4349.857471542853,1200,50,198,1587.9880015558053,4280.975279355533,50,1809.99805058189,1.6302194580930518e-06,243.09334636517312,4.0125603469847295,0.0,0.0,0.44083333333333335,1706.6376418508949,238800000,198,1200,0.0,0.0005759267369285226,198,1587.9880015558053,198,243.09334636517312,1740.9511984687117,4.0125603469847295,1587.9880015558053
0.0,10.057187754788314,4.342906951904297,-4.435264145286055e-06,4352.234834333571,1753.5941414139506,1362.5809676727333,1638.1166026302888,1.9067106222792063e-06,4305.726236130347,0.44583333333333336,0.34,1816.9609368585786,0.34,0.0,10.057187754788314,199,4352.234834333571,1200,50,199,1362.5809676727333,4305.726236130347,50,1816.9609368585786,-6.3419747675652616e-06,239.90259335804953,3.535543619364335,0.0,0.0,0.44583333333333336,1753.5941414139506,240000000,199,1200,0.0,0.0006237064953893423,199,1362.5809676727333,199,239.90259335804953,1638.1166026302888,3.535543619364335,1362.5809676727333
0.0,8.014870987208143,4.3381266593933105,-5.853782113263151e-06,4327.286392715914,1692.648358008807,1474.3278300673007,1656.8799609532884,1.7763882169674616e-06,4289.374716952109,0.4075,0.42,1710.5635240502806,0.42,0.0,8.014870987208143,200,4327.286392715914,1200,50,200,1474.3278300673007,4289.374716952109,50,1710.5635240502806,-7.630170330230612e-06,229.33895979418827,6.138652443934251,0.0,0.0,0.4075,1692.648358008807,241200000,200,1200,0.0,0.00077578000491485,200,1474.3278300673005,200,229.33895979418827,1656.8799609532884,6.138652443934251,1474.3278300673005
0.0,11.772230208800174,4.333693981170654,-6.161162218631944e-06,4329.685157909785,1696.839364980691,1278.455123452913,1613.4882536546738,2.0475004021136556e-06,4222.7369097863775,0.4175,0.34,1782.6907295991566,0.34,0.0,11.772230208800174,201,4329.685157909785,1200,50,201,1278.455123452913,4222.7369097863775,50,1782.6907295991566,-8.2086626207456e-06,237.9065958533129,5.553668303269698,0.0,0.0,0.4175,1696.839364980691,242400000,201,1200,0.0,0.0007502522203139961,201,1278.455123452913,201,237.9065958533129,1613.4882536546738,5.553668303269698,1278.455123452913
0.0,12.297131162812951,4.330280303955078,-4.574918420985341e-06,4338.29405422535,1699.5364382305445,1585.6164014072328,1781.2064294667398,1.3814360499964096e-06,4290.1310005488485,0.41083333333333333,0.34,1751.7980717199498,0.34,0.0,12.297131162812951,202,4338.29405422535,1200,50,202,1585.6164014072328,4290.1310005488485,50,1751.7980717199498,-5.956354470981751e-06,235.10811365306373,4.341764693438782,0.0,0.0,0.41083333333333333,1699.5364382305445,243600000,202,1200,0.0,0.0007221128907985985,202,1585.6164014072333,202,235.10811365306373,1781.2064294667398,4.341764693438782,1585.6164014072333
0.0,7.9785891958546085,4.333926677703857,3.4875179153459612e-06,4370.962103420072,1693.0423192148412,1375.0812588313272,1605.417458082266,2.0050409830218996e-06,4259.789509464721,0.41583333333333333,0.34,1798.8266276860184,0.34,0.0,7.9785891958546085,203,4370.962103420072,1200,50,203,1375.0812588313272,4259.789509464721,50,1798.8266276860184,1.4824769323240616e-06,242.05350921838715,5.585264062050584,0.0,0.0,0.41583333333333333,1693.0423192148412,244800000,203,1200,0.0,0.000586301030125469,203,1375.0812588313267,203,242.05350921838715,1605.417458082266,5.585264062050584,1375.0812588313267
0.0,8.572615470197377,4.335056781768799,7.441511797878775e-07,4336.675690593718,1723.2284256670744,1401.3788738430721,1649.9652256011766,1.9677100908666034e-06,4298.996036940636,0.44583333333333336,0.3,1883.5881241301045,0.3,0.0,8.572615470197377,204,4336.675690593718,1200,50,204,1401.3788738430721,4298.996036940636,50,1883.5881241301045,-1.223558911078726e-06,247.25266042437704,5.440288951953645,0.0,0.0,0.44583333333333336,1723.2284256670744,246000000,204,1200,0.0,0.0005995541578158736,204,1401.3788738430726,204,247.25266042437704,1649.9652256011766,5.440288951953645,1401.3788738430726
0.0,12.586568179084821,4.330593109130859,-5.878255706193158e-06,4340.124086260237,1709.8743135569528,1712.711256640657,1748.1629896028992,1.3791095625492744e-06,4293.078216078102,0.4125,0.44,1779.3593296129723,0.44,0.0,12.586568179084821,205,4340.124086260237,1200,50,205,1712.711256640657,4293.078216078102,50,1779.3593296129723,-7.257365268742433e-06,238.2882810980751,5.012562361264194,0.0,0.0,0.4125,1709.8743135569528,247200000,205,1200,0.0,0.0006035913829691708,205,1712.711256640657,205,238.2882810980751,1748.1629896028992,5.012562361264194,1712.711256640657
0.0,8.6373291988889,4.32765531539917,-4.552663995127659e-06,4353.57108163624,1730.4145732290128,1507.5750021982647,1796.0061055447866,2.391111138422275e-06,4318.064640971573,0.44166666666666665,0.3,1903.0044400029708,0.3,0.0,8.6373291988889,206,4353.57108163624,1200,50,206,1507.5750021982647,4318.064640971573,50,1903.0044400029708,-6.943775133549934e-06,248.26321535115082,4.621638867892556,0.0,0.0,0.44166666666666665,1730.4145732290128,248400000,206,1200,0.0,0.0009083912009373307,206,1507.5750021982647,206,248.26321535115082,1796.0061055447866,4.621638867892556,1507.5750021982647
0.0,9.296874726005091,4.32371187210083,-6.586548806808423e-06,4344.204687888441,1702.333499839546,1314.0322742351855,1619.651817415194,1.6218718883465044e-06,4300.104797375405,0.39666666666666667,0.28,1717.0271414187016,0.28,0.0,9.296874726005091,207,4344.204687888441,1200,50,207,1314.0322742351855,4300.104797375405,50,1717.0271414187016,-8.208420695154928e-06,224.69102278095195,5.405759560775805,0.0,0.0,0.39666666666666667,1702.333499839546,249600000,207,1200,0.0,0.0006042367313057184,207,1314.0322742351855,207,224.69102278095195,1619.651817415194,5.405759560775805,1314.0322742351855
0.0,9.545733283783244,4.318244457244873,-6.5506442297191825e-06,4314.531475830246,1742.843500584332,1153.5606360887846,1609.7189713076705,2.265591774630593e-06,4246.9723066222705,0.44083333333333335,0.28,1918.1815844676776,0.28,0.0,9.545733283783244,208,4314.531475830246,1200,50,208,1153.5606360887846,4246.9723066222705,50,1918.1815844676776,-8.816236004349776e-06,250.6589669851664,5.425647472881538,0.0,0.0,0.44083333333333335,1742.843500584332,250800000,208,1200,0.0,0.0007896253955550492,208,1153.5606360887846,208,250.6589669851664,1609.7189713076705,5.425647472881538,1153.5606360887846
0.0,7.581603879243402,4.323329448699951,3.981866939284373e-06,4352.901517286527,1756.7904502023134,1744.0327842807271,1703.9918687828222,1.63803906616522e-06,4289.835663906904,0.42833333333333334,0.42,1760.7382736791822,0.42,0.0,7.581603879243402,209,4352.901517286527,1200,50,209,1744.0327842807271,4289.835663906904,50,1760.7382736791822,2.343827873119153e-06,230.9106484170589,4.586215803188673,0.0,0.0,0.42833333333333334,1756.7904502023134,252000000,209,1200,0.0,0.0007038373732939363,209,1744.0327842807276,209,230.9106484170589,1703.9918687828222,4.586215803188673,1744.0327842807276
0.0,7.411988106757604,4.321887016296387,-1.0349176591262221e-06,4333.832716274702,1691.3124310815313,1196.9270576730194,1602.277499251607,1.6599346963630524e-06,4287.994317723254,0.4125,0.32,1829.5629942281932,0.32,0.0,7.411988106757604,210,4333.832716274702,1200,50,210,1196.9270576730194,4287.994317723254,50,1829.5629942281932,-2.6948523554892745e-06,242.3400915177876,5.949417658015514,0.0,0.0,0.4125,1691.3124310815313,253200000,210,1200,0.0,0.0005615142872557044,210,1196.9270576730196,210,242.3400915177876,1602.277499251607,5.949417658015514,1196.9270576730196
0.0,10.56324552146775,4.320907115936279,-6.875649773974146e-07,4375.558890527478,1724.169278571689,1453.8907546468881,1607.8316233259973,1.92369321894148e-06,4271.884169949908,0.455,0.28,1891.5567338372468,0.28,0.0,10.56324552146775,211,4375.558890527478,1200,50,211,1453.8907546468881,4271.884169949908,50,1891.5567338372468,-2.6112581963388948e-06,252.77550408408604,4.782415950189885,0.0,0.0,0.455,1724.169278571689,254400000,211,1200,0.0,0.0005981800495646894,211,1453.8907546468881,211,252.77550408408604,1607.8316233259973,4.782415950189885,1453.8907546468881
0.0,13.904556309865502,4.313048839569092,-6.288662461884087e-06,4332.7656583485805,1720.3201157208234,1598.7831880101494,1766.6793528130045,2.1067430679977406e-06,4323.469571059533,0.44166666666666665,0.38,1868.0051813239943,0.38,0.0,13.904556309865502,212,4332.7656583485805,1200,50,212,1598.7831880101494,4323.469571059533,50,1868.0051813239943,-8.395405529881828e-06,248.14944106991436,6.513723283817466,0.0,0.0,0.44166666666666665,1720.3201157208234,255600000,212,1200,0.0,0.0008007014985196292,212,1598.783188010149,212,248.14944106991436,1766.6793528130045,6.513723283817466,1598.783188010149
0.0,9.846854569592422,4.319770336151123,5.335408332030056e-06,4357.93361209029,1766.3132309594907,1639.8080025263657,1793.7154078035323,1.5552925560768927e-06,4312.497125949987,0.4508333333333333,0.42,1878.0835637842094,0.42,0.0,9.846854569592422,213,4357.93361209029,1200,50,213,1639.8080025263657,4312.497125949987,50,1878.0835637842094,3.7801157759531634e-06,247.29235174423434,6.23838424458695,0.0,0.0,0.4508333333333333,1766.3132309594907,256800000,213,1200,0.0,0.0005363101372495294,213,1639.808002526366,213,247.29235174423434,1793.7154078035323,6.23838424458695,1639.808002526366
0.0,8.823985871494026,4.314053058624268,-4.453196197573561e-06,4377.994822824334,1712.9588836601765,1370.8442676074017,1650.3229256907086,1.9277094907010905e-06,4293.803589530306,0.45666666666666667,0.32,1926.2916424342466,0.32,0.0,8.823985871494026,214,4377.994822824334,1200,50,214,1370.8442676074017,4293.803589530306,50,1926.2916424342466,-6.380905688274652e-06,253.50352049191113,4.687947412593002,0.0,0.0,0.45666666666666667,1712.9588836601765,258000000,214,1200,0.0,0.0007349405786953866,214,1370.8442676074017,214,253.50352049191113,1650.3229256907086,4.687947412593002,1370.8442676074017
0.0,13.162654610912305,4.314940452575684,9.418374133929319e-07,4344.132369628915,1743.961478487128,1562.5534814892462,1706.0904704778618,1.6568934029237425e-06,4298.843715923087,0.4141666666666667,0.36,1816.28039811885,0.36,0.0,13.162654610912305,215,4344.132369628915,1200,50,215,1562.5534814892462,4298.843715923087,50,1816.28039811885,-7.150559895308106e-07,239.136650330274,4.817297601565337,0.0,0.0,0.4141666666666667,1743.961478487128,259200000,215,1200,0.0,0.0007975326152518392,215,1562.5534814892462,215,239.136650330274,1706.0904704778618,4.817297601565337,1562.5534814892462
0.0,8.207628358624266,4.318954944610596,2.9686289053643122e-06,4363.119523633017,1747.1953668668755,1469.135474517409,1622.8690371482935,2.401054018719151e-06,4274.312829220796,0.4708333333333333,0.38,1980.2280422303247,0.38,0.0,8.207628358624266,216,4363.119523633017,1200,50,216,1469.135474517409,4274.312829220796,50,1980.2280422303247,5.675748866451613e-07,259.15029696067637,7.9950726517882105,0.0,0.0,0.4708333333333333,1747.1953668668755,260400000,216,1200,0.0,0.0008289418183267117,216,1469.1354745174085,216,259.15029696067637,1622.8690371482935,7.9950726517882105,1469.1354745174085
0.0,11.043991536322173,4.316364765167236,-1.8403250123810722e-06,4360.055996150155,1730.4982659240077,1704.2069127796826,1769.9708640925294,1.3739525002165465e-06,4310.608801750841,0.4141666666666667,0.38,1734.787233303665,0.38,0.0,11.043991536322173,217,4360.055996150155,1200,50,217,1704.2069127796826,4310.608801750841,50,1734.787233303665,-3.2142775125976186e-06,233.4697353335277,3.5125996233426546,0.0,0.0,0.4141666666666667,1730.4982659240077,261600000,217,1200,0.0,0.0005853098118677735,217,1704.2069127796826,217,233.4697353335277,1769.9708640925294,3.5125996233426546,1704.2069127796826
0.0,8.273610477637998,4.310851573944092,-4.217108198645292e-06,4370.883840303307,1698.2507054474568,1734.8451771735492,1737.0841704387785,1.2772766240232158e-06,4279.944751845993,0.43333333333333335,0.4,1831.0822023796493,0.4,0.0,8.273610477637998,218,4370.883840303307,1200,50,218,1734.8451771735492,4279.944751845993,50,1831.0822023796493,-5.494384822668508e-06,247.30896653140147,3.3407303496334917,0.0,0.0,0.43333333333333335,1698.2507054474568,262800000,218,1200,0.0,0.0005407425342127681,218,1734.8451771735492,218,247.30896653140147,1737.0841704387785,3.3407303496334917,1734.8451771735492
0.0,6.046065100323235,4.3050150871276855,-7.370293133135419e-06,4353.944442806947,1750.5639236719364,1855.3072822522556,1664.199022853028,1.3690350897377357e-06,4312.825634268369,0.43333333333333335,0.42,1876.4707444872474,0.42,0.0,6.046065100323235,219,4353.944442806947,1200,50,219,1855.3072822522556,4312.825634268369,50,1876.4707444872474,-8.739328222873155e-06,249.0956495522988,5.242793644708269,0.0,0.0,0.43333333333333335,1750.5639236719364,264000000,219,1200,0.0,0.0005842006066814065,219,1855.3072822522556,219,249.0956495522988,1664.199022853028,5.242793644708269,1855.3072822522556
0.0,8.468782996832164,4.292149543762207,-9.982261872210074e-06,4354.442479389359,1765.4707616113565,1335.0295877462968,1712.2545699976722,2.994776878040284e-06,4355.0404398227765,0.44916666666666666,0.34,1920.41917737236,0.34,0.0,8.468782996832164,220,4354.442479389359,1200,50,220,1335.0295877462968,4355.0404398227765,50,1920.41917737236,-1.2977038750250358e-05,251.18783587889232,6.48460621249665,0.0,0.0,0.44916666666666666,1765.4707616113565,265200000,220,1200,0.0,0.0008892745827324688,220,1335.0295877462972,220,251.18783587889232,1712.2545699976722,6.48460621249665,1335.0295877462972
0.0,10.66662277535718,4.298499584197998,6.326157745206729e-06,4354.436824346462,1662.7799669304018,1407.4814042124067,1751.918882968042,2.1093301256769337e-06,4272.955009468622,0.375,0.32,1795.845860267606,0.32,0.0,10.66662277535718,221,4354.436824346462,1200,50,221,1407.4814042124067,4272.955009468622,50,1795.845860267606,4.216827619529795e-06,244.35638379514958,3.6392792165956687,0.0,0.0,0.375,1662.7799669304018,266400000,221,1200,0.0,0.0007455622544512153,221,1407.4814042124071,221,244.35638379514958,1751.918882968042,3.6392792165956687,1407.4814042124071
0.0,6.718677936572544,4.291786193847656,-3.3333367355226073e-06,4366.989364911155,1760.646341013178,1783.707308271273,1842.2835973238289,1.425284608558286e-06,4352.990998782428,0.4625,0.42,1920.7613653114104,0.42,0.0,6.718677936572544,222,4366.989364911155,1200,50,222,1783.707308271273,4352.990998782428,50,1920.7613653114104,-4.758621344080893e-06,254.2913515434607,5.927901338234169,0.0,0.0,0.4625,1760.646341013178,267600000,222,1200,0.0,0.0005726149538531899,222,1783.7073082712732,222,254.2913515434607,1842.2835973238289,5.927901338234169,1783.7073082712732
0.0,6.670707107345668,4.304226398468018,9.575142939866055e-06,4371.443818006447,1731.2451515511761,1454.5475321707077,1632.0645104312625,1.6137055354192853e-06,4324.124996153283,0.4225,0.38,1848.0887470629432,0.38,0.0,6.670707107345668,223,4371.443818006447,1200,50,223,1454.5475321707077,4324.124996153283,50,1848.0887470629432,7.96143740444677e-06,245.0459810502053,2.735731971326248,0.0,0.0,0.4225,1731.2451515511761,268800000,223,1200,0.0,0.0006863282760605216,223,1454.5475321707077,223,245.0459810502053,1632.0645104312625,2.735731971326248,1454.5475321707077
0.0,8.001058904042944,4.293830394744873,-6.152705282147508e-06,4354.535897685868,1752.1620049750763,1305.0823370007356,1672.9812423881417,1.4948391253710724e-06,4358.114975002969,0.44666666666666666,0.32,1869.1037534972995,0.32,0.0,8.001058904042944,224,4354.535897685868,1200,50,224,1305.0823370007356,4358.114975002969,50,1869.1037534972995,-7.64754440751858e-06,251.11234866087136,6.108073658798372,0.0,0.0,0.44666666666666666,1752.1620049750763,270000000,224,1200,0.0,0.0006523889605887234,224,1305.0823370007356,224,251.11234866087136,1672.9812423881417,6.108073658798372,1305.0823370007356
0.0,6.542271300114131,4.274440288543701,-1.486119617766235e-05,4366.768437603761,1678.8124185789816,2086.0961711249397,1791.931242028551,2.7278401830699295e-06,4361.627993146815,0.41583333333333333,0.42,1774.979899166124,0.42,0.0,6.542271300114131,225,4366.768437603761,1200,50,225,2086.0961711249397,4361.627993146815,50,1774.979899166124,-1.758903636073228e-05,243.02862447446455,5.011458274179717,0.0,0.0,0.41583333333333333,1678.8124185789816,271200000,225,1200,0.0,0.0009145744261331856,225,2086.0961711249397,225,243.02862447446455,1791.931242028551,5.011458274179717,2086.0961711249397
0.0,7.136244109333482,4.274406909942627,-1.8539504154091446e-08,4369.3801795477775,1749.3329604488622,1979.469197300465,1856.3132841906859,1.655695063718099e-06,4298.455724615147,0.43833333333333335,0.48,1919.502177335311,0.48,0.0,7.136244109333482,226,4369.3801795477775,1200,50,226,1979.469197300465,4298.455724615147,50,1919.502177335311,-1.6742345678721904e-06,254.99943415293743,4.969165098779808,0.0,0.0,0.43833333333333335,1749.3329604488622,272400000,226,1200,0.0,0.0006469896761700511,226,1979.4691973004647,226,254.99943415293743,1856.3132841906859,4.969165098779808,1979.4691973004647
0.0,10.25619503723987,4.27174711227417,-2.7984285679849563e-06,4386.194130834634,1691.3489664867477,1176.7073164056783,1464.6420833465766,2.3038467134028906e-06,4275.902090885969,0.43916666666666665,0.28,1892.789108063833,0.28,0.0,10.25619503723987,227,4386.194130834634,1200,50,227,1176.7073164056783,4275.902090885969,50,1892.789108063833,-5.102275281387847e-06,257.5426855914277,4.864630874212373,0.0,0.0,0.43916666666666665,1691.3489664867477,273600000,227,1200,0.0,0.0007604657439514995,227,1176.707316405678,227,257.5426855914277,1464.6420833465766,4.864630874212373,1176.707316405678
0.0,6.587072550317804,4.270816326141357,-7.82593531312159e-07,4354.6094882321695,1693.4567308386954,1411.14304114607,1669.096055849175,1.7442187640881457e-06,4289.148997080925,0.37083333333333335,0.4,1640.8386120576818,0.4,0.0,6.587072550317804,228,4354.6094882321695,1200,50,228,1411.14304114607,4289.148997080925,50,1640.8386120576818,-2.5268122954003047e-06,223.83325065848393,4.473893711558104,0.0,0.0,0.37083333333333335,1693.4567308386954,274800000,228,1200,0.0,0.0009027311461977661,228,1411.14304114607,228,223.83325065848393,1669.096055849175,4.473893711558104,1411.14304114607
0.0,11.027182197911555,4.278103351593018,4.562915364658693e-06,4357.643788549907,1747.7817216192088,1757.5723005714829,1713.594090350399,2.0621630483219633e-06,4342.067771589664,0.455,0.4,1951.9477433408183,0.4,0.0,11.027182197911555,229,4357.643788549907,1200,50,229,1757.5723005714829,4342.067771589664,50,1951.9477433408183,2.5007523163367296e-06,260.4038296235439,4.849669714067222,0.0,0.0,0.455,1747.7817216192088,276000000,229,1200,0.0,0.0007478134357370436,229,1757.5723005714826,229,260.4038296235439,1713.594090350399,4.849669714067222,1757.5723005714826
0.0,6.525879825988016,4.2695536613464355,-6.117495104263071e-06,4369.740020236719,1760.4527583186846,1534.5496873212471,1789.437786935618,2.0319830582593568e-06,4307.291676739369,0.47333333333333333,0.34,1957.2334507104226,0.34,0.0,6.525879825988016,230,4369.740020236719,1200,50,230,1534.5496873212471,4307.291676739369,50,1957.2334507104226,-8.149478162522428e-06,263.12283727207,7.869817868936245,0.0,0.0,0.47333333333333333,1760.4527583186846,277200000,230,1200,0.0,0.0006601838977076113,230,1534.549687321247,230,263.12283727207,1789.437786935618,7.869817868936245,1534.549687321247
0.0,8.7369400708618,4.261146068572998,-4.988668479199987e-06,4366.2296542287495,1679.501885220276,1780.0665154565158,1877.5177288566033,1.978414729819633e-06,4310.3985002806385,0.4091666666666667,0.44,1783.5284450981137,0.44,0.0,8.7369400708618,231,4366.2296542287495,1200,50,231,1780.0665154565158,4310.3985002806385,50,1783.5284450981137,-6.96708320901962e-06,249.07936462249472,5.7337583139033566,0.0,0.0,0.4091666666666667,1679.501885220276,278400000,231,1200,0.0,0.0007889587432146072,231,1780.0665154565158,231,249.07936462249472,1877.5177288566033,5.7337583139033566,1780.0665154565158
0.0,8.687217802892638,4.2451863288879395,-1.339593745797174e-05,4378.775710780931,1796.6019921037528,1761.4136623507768,1819.4770430940162,2.5046347218449228e-06,4343.333170547921,0.45916666666666667,0.38,1915.4173188914021,0.38,0.0,8.687217802892638,232,4378.775710780931,1200,50,232,1761.4136623507768,4343.333170547921,50,1915.4173188914021,-1.5900572179816663e-05,256.8483129845545,6.322285484394697,0.0,0.0,0.45916666666666667,1796.6019921037528,279600000,232,1200,0.0,0.0008644956396892667,232,1761.4136623507768,232,256.8483129845545,1819.4770430940162,6.322285484394697,1761.4136623507768
0.0,9.440228796091668,4.259201526641846,1.1575490134418942e-05,4367.8788123877,1723.3663332649771,1746.5844570545405,1854.8590139189434,2.537581167416647e-06,4332.85963753702,0.4241666666666667,0.38,1859.9145626457114,0.38,0.0,9.440228796091668,233,4367.8788123877,1200,50,233,1746.5844570545405,4332.85963753702,50,1859.9145626457114,9.037908967002295e-06,253.8787412846593,6.300854590575187,0.0,0.0,0.4241666666666667,1723.3663332649771,280800000,233,1200,0.0,0.001091265818104148,233,1746.5844570545405,233,253.8787412846593,1854.8590139189434,6.300854590575187,1746.5844570545405
0.0,9.044782212913079,4.246926307678223,-1.2214455637149513e-05,4373.778273944282,1703.8585054123598,1707.5585658669493,1776.3895551691048,2.1129426386323757e-06,4318.105670101894,0.41333333333333333,0.34,1834.721788433253,0.34,0.0,9.044782212913079,234,4373.778273944282,1200,50,234,1707.5585658669493,4318.105670101894,50,1834.721788433253,-1.4327398275781889e-05,250.6398009841406,6.209054820367168,0.0,0.0,0.41333333333333333,1703.8585054123598,282000000,234,1200,0.0,0.0006538992747664452,234,1707.5585658669488,234,250.6398009841406,1776.3895551691048,6.209054820367168,1707.5585658669488
