Average/TerminationRate,Average/MaxReturn,MetaTest/basketball-v2/AverageDiscountedReturn,basketball-v2/NumEpisodes,Average/NumEpisodes,MetaTest/basketball-v2/SuccessRate,MetaTest/Average/StdReturn,basketball-v2/MinReturn,basketball-v2/MaxReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/Entropy,MetaTest/Average/TerminationRate,Average/MinReturn,MetaTest/Average/Iteration,basketball-v2/TerminationRate,basketball-v2/AverageDiscountedReturn,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,GaussianMLPPolicy/KLAfter,MetaTest/basketball-v2/StdReturn,MetaTest/Average/AverageReturn,Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,Iteration,MetaTest/basketball-v2/MaxReturn,basketball-v2/SuccessRate,GaussianMLPPolicy/KLBefore,basketball-v2/Iteration,basketball-v2/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/basketball-v2/MinReturn,TotalEnvSteps,MetaTest/Average/AverageDiscountedReturn,basketball-v2/AverageReturn,MetaTest/basketball-v2/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/TerminationRate,Average/StdReturn,MetaTest/Average/MaxReturn,Average/SuccessRate,Average/Iteration,GaussianMLPPolicy/dLoss
0.0,3231.55781978225,570.3595060725813,200,200,0.1,611.8787330849345,5.720867260423856,3231.55781978225,-3.1607858545612544e-05,4.809661865234375,0.0,5.720867260423856,132,0.0,42.10814837555592,10,342.8864455291948,0.006415054202079773,611.8787330849345,570.3595060725809,42.10814837555592,0.1,132,1528.9034635497208,0.035,0.0,132,585.375973999112,11.428106323339767,10,11.428106323339767,26600000,570.3595060725813,342.8864455291948,132,-0.0002575735270511359,570.3595060725809,0.0,585.375973999112,1528.9034635497208,0.035,132,0.00022596566850552335
0.0,3755.792141524914,368.3299538343504,200,200,0.0,571.9256627176105,6.211729342877374,3755.792141524914,-0.0001280635769944638,4.749217987060547,0.0,6.211729342877374,133,0.0,40.63757382721191,10,335.1778128695943,0.00884620938450098,571.9256627176105,368.3299538343504,40.63757382721191,0.0,133,1553.9852715856302,0.025,0.0,133,535.70375395474,16.756089739758675,10,16.756089739758675,26800000,368.3299538343504,335.1778128695943,133,-0.00016367199714295566,368.3299538343504,0.0,535.70375395474,1553.9852715856302,0.025,133,3.560842014849186e-05
0.0,2660.5521697876707,370.09592070086006,200,200,0.0,233.31948462487048,7.7995211634119315,2660.5521697876707,3.497080615488812e-05,4.775710105895996,0.0,7.7995211634119315,134,0.0,55.745071721324145,10,458.07597798793626,0.0068370262160897255,233.31948462487048,370.09592070085984,55.745071721324145,0.0,134,744.5842413637356,0.045,0.0,134,601.9688188111893,16.77992478974345,10,16.77992478974345,27000000,370.09592070086006,458.07597798793626,134,9.97602728602942e-06,370.09592070085984,0.0,601.9688188111893,744.5842413637356,0.045,134,2.4994778868858702e-05
0.0,3113.057953319424,820.9181507164049,200,200,0.2,1078.9061778153416,8.82785193720667,3113.057953319424,-4.693861774285324e-05,4.7603678703308105,0.0,8.82785193720667,135,0.0,45.02113633544861,10,381.80032795544395,0.008651882410049438,1078.9061778153416,820.9181507164051,45.02113633544861,0.2,135,3452.9866473309667,0.045,0.0,135,546.4903045684296,14.569126777755613,10,14.569126777755613,27200000,820.9181507164049,381.80032795544395,135,-7.162432302720845e-05,820.9181507164051,0.0,546.4903045684296,3452.9866473309667,0.045,135,2.4685705284355208e-05
0.0,2578.535099127694,441.2255781635496,200,200,0.1,668.9685613752744,7.517600823743222,2578.535099127694,-1.1841761079267599e-05,4.7537078857421875,0.0,7.517600823743222,136,0.0,50.90766807734851,10,431.4827404486034,0.007623522542417049,668.9685613752744,441.2255781635499,50.90766807734851,0.1,136,2265.2778218022104,0.025,0.0,136,582.6022319612628,14.758448935314506,10,14.758448935314506,27400000,441.2255781635496,431.4827404486034,136,-1.7617367120692506e-05,441.2255781635499,0.0,582.6022319612628,2265.2778218022104,0.025,136,5.775606041424908e-06
0.0,2855.9139921342517,512.3435764811927,200,200,0.1,568.7572912057176,6.945724643912446,2855.9139921342517,7.1897325142344926e-06,4.754004955291748,0.0,6.945724643912446,137,0.0,55.11031920049247,10,415.09218624810876,0.008307691663503647,568.7572912057176,512.3435764811926,55.11031920049247,0.1,137,1895.7752909661822,0.05,0.0,137,566.0353410263863,9.385546012037729,10,9.385546012037729,27600000,512.3435764811927,415.09218624810876,137,-5.813512871100102e-06,512.3435764811926,0.0,566.0353410263863,1895.7752909661822,0.05,137,1.3003245385334594e-05
0.0,3477.519718379323,174.36004045407185,200,200,0.0,310.62916293396995,7.223322318618875,3477.519718379323,-2.9530940082622692e-05,4.745037078857422,0.0,7.223322318618875,138,0.0,53.17705203497092,10,432.1119498775484,0.008317246101796627,310.62916293396995,174.36004045407176,53.17705203497092,0.0,138,1046.376991147636,0.03,0.0,138,640.9842234241078,12.028688188617142,10,12.028688188617142,27800000,174.36004045407185,432.1119498775484,138,-4.1177787352353334e-05,174.36004045407176,0.0,640.9842234241078,1046.376991147636,0.03,138,1.1646847269730642e-05
0.0,4257.423458039843,278.84146850178496,200,200,0.0,504.31256786126664,8.401136431547137,4257.423458039843,-2.1440939235617407e-05,4.740979194641113,0.0,8.401136431547137,139,0.0,49.694545421951936,10,394.33929944111935,0.008931020274758339,504.31256786126664,278.841468501785,49.694545421951936,0.0,139,1603.4472517555519,0.035,0.0,139,587.6706210007618,11.737333026295895,10,11.737333026295895,28000000,278.84146850178496,394.33929944111935,139,-4.413050555740483e-05,278.841468501785,0.0,587.6706210007618,1603.4472517555519,0.035,139,2.2689566321787424e-05
0.0,2741.4663879120153,461.44867588544275,200,200,0.0,419.54812388026556,7.208004117424908,2741.4663879120153,3.735506470547989e-05,4.768119812011719,0.0,7.208004117424908,140,0.0,54.811859323445134,10,453.76378373509726,0.006993050687015057,419.54812388026556,461.4486758854426,54.811859323445134,0.0,140,1281.0805225849845,0.065,0.0,140,554.2044156332669,13.016664272855227,10,13.016664272855227,28200000,461.44867588544275,453.76378373509726,140,1.4256756003305782e-05,461.4486758854426,0.0,554.2044156332669,1281.0805225849845,0.065,140,2.309830870217411e-05
0.0,2094.0697224676774,242.12542642258208,200,200,0.0,339.6089253057652,6.273351452761579,2094.0697224676774,2.853525074897334e-06,4.769974231719971,0.0,6.273351452761579,141,0.0,46.75205350852147,10,376.0812331313426,0.007933932356536388,339.6089253057652,242.12542642258208,46.75205350852147,0.0,141,885.5161630325865,0.055,0.0,141,492.19802608296885,8.175339090404519,10,8.175339090404519,28400000,242.12542642258208,376.0812331313426,141,-3.224444662919268e-05,242.12542642258208,0.0,492.19802608296885,885.5161630325865,0.055,141,3.5097971704090014e-05
0.0,2463.6015222448573,470.10708558804873,200,200,0.1,548.4329544564249,6.031978113758811,2463.6015222448573,3.2938689400907606e-05,4.7866973876953125,0.0,6.031978113758811,142,0.0,44.79757463012771,10,373.22041361670307,0.007836286909878254,548.4329544564249,470.1070855880489,44.79757463012771,0.1,142,1875.0125031427267,0.05,0.0,142,499.75123019118826,13.922216407011348,10,13.922216407011348,28600000,470.10708558804873,373.22041361670307,142,-7.075704161252361e-06,470.1070855880489,0.0,499.75123019118826,1875.0125031427267,0.05,142,4.001439356215997e-05
0.0,2236.7121572697597,698.1145285090136,200,200,0.3,602.1399293408934,5.45343034082576,2236.7121572697597,-5.4664385970681906e-05,4.768764495849609,0.0,5.45343034082576,143,0.0,54.96998523073553,10,441.01105269220307,0.008829094469547272,602.1399293408934,698.1145285090136,54.96998523073553,0.3,143,1887.7252766306665,0.06,0.0,143,494.72737773257353,13.320778061119654,10,13.320778061119654,28800000,698.1145285090136,441.01105269220307,143,-8.45070680952631e-05,698.1145285090136,0.0,494.72737773257353,1887.7252766306665,0.06,143,2.9842682124581188e-05
0.0,2620.449015150586,182.43516334923203,200,200,0.0,235.3910472069873,7.40728564520301,2620.449015150586,-1.214640633406816e-05,4.7622151374816895,0.0,7.40728564520301,144,0.0,59.20015994043559,10,436.9962769981154,0.0075949085876345634,235.3910472069873,182.43516334923223,59.20015994043559,0.0,144,673.9078415268178,0.085,0.0,144,515.279553460071,13.9555308721562,10,13.9555308721562,29000000,182.43516334923203,436.9962769981154,144,-3.7873793189646676e-05,182.43516334923223,0.0,515.279553460071,673.9078415268178,0.085,144,2.5727386855578516e-05
0.0,2509.7595970439515,447.6969378405655,200,200,0.0,452.88962229010144,6.690463130929622,2509.7595970439515,-2.5503632059553638e-05,4.750892639160156,0.0,6.690463130929622,145,0.0,50.285060643760914,10,399.9830719664687,0.007752886973321438,452.88962229010144,447.69693784056574,50.285060643760914,0.0,145,1380.3560387156595,0.05,0.0,145,488.0726814925849,9.544377021024909,10,9.544377021024909,29200000,447.6969378405655,399.9830719664687,145,-5.66487833566498e-05,447.69693784056574,0.0,488.0726814925849,1380.3560387156595,0.05,145,3.114515129709616e-05
0.0,2194.6385187927635,316.98568808733364,200,200,0.2,391.97555271139726,6.449938279208252,2194.6385187927635,-9.64068021858111e-06,4.746204853057861,0.0,6.449938279208252,146,0.0,60.174256699265264,10,447.6571893373078,0.008502394892275333,391.97555271139726,316.9856880873337,60.174256699265264,0.2,146,1248.635138009459,0.1,0.0,146,521.3292304721482,9.465387428348881,10,9.465387428348881,29400000,316.98568808733364,447.6571893373078,146,-5.363104719435796e-05,316.9856880873337,0.0,521.3292304721482,1248.635138009459,0.1,146,4.399036697577685e-05
0.0,2242.346205074606,508.89539223935424,200,200,0.1,638.6776389291377,6.158528429755195,2242.346205074606,-4.977955177309923e-05,4.7304768562316895,0.0,6.158528429755195,147,0.0,59.336688676751,10,378.2775898291263,0.008866481482982635,638.6776389291377,508.8953922393542,59.336688676751,0.1,147,2062.4323360020653,0.05,0.0,147,464.00645139982254,13.433451898553564,10,13.433451898553564,29600000,508.89539223935424,378.2775898291263,147,-7.72606726968661e-05,508.8953922393542,0.0,464.00645139982254,2062.4323360020653,0.05,147,2.7481120923766866e-05
0.0,3722.828995441799,178.47367109424778,200,200,0.1,236.68470816588166,5.725800244946482,3722.828995441799,-4.537016138783656e-05,4.7180023193359375,0.0,5.725800244946482,148,0.0,59.071130667553625,10,409.7201630985954,0.008317743428051472,236.68470816588166,178.47367109424778,59.071130667553625,0.1,148,720.7389129492595,0.07,0.0,148,509.3731527277922,14.494791484083668,10,14.494791484083668,29800000,178.47367109424778,409.7201630985954,148,-7.440175977535546e-05,178.47367109424778,0.0,509.3731527277922,720.7389129492595,0.07,148,2.9031598387518898e-05
0.0,2120.3501817250863,257.5689274108737,200,200,0.1,338.97505944942327,7.821369208860332,2120.3501817250863,8.250402606790885e-05,4.7530131340026855,0.0,7.821369208860332,149,0.0,50.08539785930485,10,358.2999075491116,0.008357263170182705,338.97505944942327,257.5689274108735,50.08539785930485,0.1,149,854.5038801214577,0.045,0.0,149,448.81209563608974,15.438927586948134,10,15.438927586948134,30000000,257.5689274108737,358.2999075491116,149,4.811012331629172e-05,257.5689274108735,0.0,448.81209563608974,854.5038801214577,0.045,149,3.4393902751617134e-05
0.0,2355.32974180226,501.030662732294,200,200,0.3,507.83809202353075,7.7699483489847,2355.32974180226,-7.592689507873729e-05,4.713405609130859,0.0,7.7699483489847,150,0.0,53.23941816379696,10,379.3510578115763,0.008463116362690926,507.83809202353075,501.0306627322937,53.23941816379696,0.3,150,1474.4323166034778,0.05,0.0,150,451.5724172506139,20.094182137984248,10,20.094182137984248,30200000,501.030662732294,379.3510578115763,150,-0.00011837859346996993,501.0306627322937,0.0,451.5724172506139,1474.4323166034778,0.05,150,4.245169839123264e-05
0.0,3272.014534585062,529.7794455980556,200,200,0.0,371.7948520049129,7.578950833693888,3272.014534585062,9.711848178994842e-06,4.720459461212158,0.0,7.578950833693888,151,0.0,63.29371222460931,10,408.10357046185277,0.0075364261865615845,371.7948520049129,529.7794455980556,63.29371222460931,0.0,151,1058.5982914775911,0.085,0.0,151,495.5023473579787,19.87890525925747,10,19.87890525925747,30400000,529.7794455980556,408.10357046185277,151,-1.515659096185118e-05,529.7794455980556,0.0,495.5023473579787,1058.5982914775911,0.085,151,2.486843914084602e-05
0.0,2016.6298700335317,150.92930933829496,200,200,0.0,251.95664571560195,7.641173353063999,2016.6298700335317,-3.8644539017695934e-05,4.701424598693848,0.0,7.641173353063999,152,0.0,69.32174126768568,10,434.889915122397,0.0077496604062616825,251.95664571560195,150.9293093382951,69.32174126768568,0.0,152,851.1209596496889,0.1,0.0,152,481.0713322843197,15.64308996803787,10,15.64308996803787,30600000,150.92930933829496,434.889915122397,152,-7.983308751136065e-05,150.9293093382951,0.0,481.0713322843197,851.1209596496889,0.1,152,4.118854849366471e-05
0.0,1961.8928817109133,378.5904945246206,200,200,0.0,524.8540665631505,6.980635223540643,1961.8928817109133,-6.23405139776878e-05,4.6761298179626465,0.0,6.980635223540643,153,0.0,65.37545927522632,10,429.2350463836052,0.008840447291731834,524.8540665631505,378.59049452462085,65.37545927522632,0.0,153,1745.0031754725844,0.085,0.0,153,503.40574187765753,13.448624272594525,10,13.448624272594525,30800000,378.5904945246206,429.2350463836052,153,-9.524055349174887e-05,378.59049452462085,0.0,503.40574187765753,1745.0031754725844,0.085,153,3.2900039514061064e-05
0.0,2283.629519244535,397.2896576381009,200,200,0.1,505.2782214377293,6.850997108799304,2283.629519244535,1.3999276688991813e-06,4.677025318145752,0.0,6.850997108799304,154,0.0,71.28204959943385,10,453.1814362687424,0.007906457409262657,505.2782214377293,397.28965763810095,71.28204959943385,0.1,154,1345.8323169056996,0.11,0.0,154,539.1287727001638,12.962057129884707,10,12.962057129884707,31000000,397.2896576381009,453.1814362687424,154,-4.724729024019325e-06,397.28965763810095,0.0,539.1287727001638,1345.8323169056996,0.11,154,6.1246566929185065e-06
0.0,3179.6836417952204,390.78791094398576,200,200,0.1,489.52103516291817,7.768978091420715,3179.6836417952204,1.1889959750988055e-05,4.683505535125732,0.0,7.768978091420715,155,0.0,75.37175215788349,10,526.7083520399319,0.007621136959642172,489.52103516291817,390.78791094398565,75.37175215788349,0.1,155,1305.0532441616338,0.135,0.0,155,625.2586555627865,19.132899358988617,10,19.132899358988617,31200000,390.78791094398576,526.7083520399319,155,-8.28670454211533e-06,390.78791094398565,0.0,625.2586555627865,1305.0532441616338,0.135,155,2.0176664293103386e-05
0.0,2546.201828688429,512.7194738920531,200,200,0.2,585.404358627204,5.600057751116755,2546.201828688429,-7.888288382673636e-05,4.666793346405029,0.0,5.600057751116755,156,0.0,62.67482715349715,10,377.1271214136848,0.003637957153841853,585.404358627204,512.7194738920533,62.67482715349715,0.2,156,1681.8172115656553,0.1,0.0,156,501.64898736101605,16.043043072039147,10,16.043043072039147,31400000,512.7194738920531,377.1271214136848,156,-8.118313417071477e-05,512.7194738920533,0.0,501.64898736101605,1681.8172115656553,0.1,156,2.300250343978405e-06
0.0,3329.665112209093,474.70236515443355,200,200,0.1,528.3837343520981,9.280983964146701,3329.665112209093,-3.72447757399641e-05,4.651882648468018,0.0,9.280983964146701,157,0.0,74.4493686907332,10,496.2714862167345,0.008471385575830936,528.3837343520981,474.7023651544335,74.4493686907332,0.1,157,1624.736737250688,0.115,0.0,157,589.4455964799672,13.325170276320359,10,13.325170276320359,31600000,474.70236515443355,496.2714862167345,157,-6.533831037813798e-05,474.7023651544335,0.0,589.4455964799672,1624.736737250688,0.115,157,2.8093534638173878e-05
0.0,2231.2200618814263,477.2011761359084,200,200,0.2,497.41895893770555,6.640751799076171,2231.2200618814263,3.052828469662927e-05,4.665764331817627,0.0,6.640751799076171,158,0.0,70.9656472965329,10,505.2454558574737,0.00755657022818923,497.41895893770555,477.2011761359081,70.9656472965329,0.2,158,1458.5677131049206,0.065,0.0,158,575.6304283510124,13.895320927676677,10,13.895320927676677,31800000,477.2011761359084,505.2454558574737,158,1.8267057384946384e-05,477.2011761359081,0.0,575.6304283510124,1458.5677131049206,0.065,158,1.2261227311682887e-05
0.0,3057.4768575891044,484.1587346349753,200,200,0.0,641.6305195015984,7.434495929947358,3057.4768575891044,-7.513489981647581e-05,4.6106719970703125,0.0,7.434495929947358,159,0.0,65.14189391756062,10,479.4024689856849,0.007210169918835163,641.6305195015984,484.15873463497553,65.14189391756062,0.0,159,2036.73257402325,0.07,0.0,159,587.9028323207896,29.52938112346363,10,29.52938112346363,32000000,484.1587346349753,479.4024689856849,159,-0.00010316997213521972,484.15873463497553,0.0,587.9028323207896,2036.73257402325,0.07,159,2.8035072318743914e-05
0.0,3479.9480760313722,442.45404146888285,200,200,0.1,687.1693538581155,9.599631181127878,3479.9480760313722,-2.4621273041702807e-05,4.594200134277344,0.0,9.599631181127878,160,0.0,62.598665938569,10,450.0371697552639,0.0077704451978206635,687.1693538581155,442.45404146888285,62.598665938569,0.1,160,2344.6860933316098,0.06,0.0,160,664.1832714049735,9.851093931544625,10,9.851093931544625,32200000,442.45404146888285,450.0371697552639,160,-4.1306906496174634e-05,442.45404146888285,0.0,664.1832714049735,2344.6860933316098,0.06,160,1.6685633454471827e-05
0.0,2200.264591978716,505.4202336462451,200,200,0.1,723.6185389759706,7.979869813970408,2200.264591978716,3.829901106655598e-05,4.610157012939453,0.0,7.979869813970408,161,0.0,63.96601005862267,10,429.0498605029119,0.0052662319503724575,723.6185389759706,505.4202336462451,63.96601005862267,0.1,161,2189.9914287058878,0.075,0.0,161,551.4885589454585,9.760700173292738,10,9.760700173292738,32400000,505.4202336462451,429.0498605029119,161,3.686779746203683e-05,505.4202336462451,0.0,551.4885589454585,2189.9914287058878,0.075,161,1.4312136045191437e-06
0.0,3141.3798614657294,520.6869957341531,200,200,0.0,657.6506645926856,6.415561016239542,3141.3798614657294,-6.99068095855182e-06,4.605197906494141,0.0,6.415561016239542,162,0.0,65.76595698176266,10,466.3242848118041,0.006339608691632748,657.6506645926856,520.6869957341536,65.76595698176266,0.0,162,1778.7241748162564,0.105,0.0,162,657.4528975805365,9.937375184959555,10,9.937375184959555,32600000,520.6869957341531,466.3242848118041,162,-2.4037308321567252e-05,520.6869957341536,0.0,657.4528975805365,1778.7241748162564,0.105,162,1.7046627363015432e-05
0.0,2573.6043853303186,230.69524940417696,200,200,0.0,426.6238170392596,5.392690054936061,2573.6043853303186,2.9427092158584855e-05,4.624699592590332,0.0,5.392690054936061,163,0.0,80.27915312237694,10,524.7591343827226,0.008284226059913635,426.6238170392596,230.69524940417676,80.27915312237694,0.0,163,1218.5038510659933,0.12,0.0,163,653.1055673255131,11.135673848819861,10,11.135673848819861,32800000,230.69524940417696,524.7591343827226,163,7.339224794122856e-06,230.69524940417676,0.0,653.1055673255131,1218.5038510659933,0.12,163,2.2087867364462e-05
0.0,3865.168232656705,864.733342292708,200,200,0.2,722.0787702755379,7.909881052461273,3865.168232656705,4.3744810682255775e-05,4.651401996612549,0.0,7.909881052461273,164,0.0,64.74873088335323,10,468.5914259705315,0.00787017960101366,722.0787702755379,864.7333422927077,64.74873088335323,0.2,164,2078.802279226717,0.1,0.0,164,646.5726901542605,6.014408418055239,10,6.014408418055239,33000000,864.733342292708,468.5914259705315,164,2.354266689508222e-05,864.7333422927077,0.0,646.5726901542605,2078.802279226717,0.1,164,2.0202143787173554e-05
0.0,3492.70897660966,421.6334116591362,200,200,0.1,980.894845738553,6.83542737377966,3492.70897660966,-2.671938818821218e-05,4.636327266693115,0.0,6.83542737377966,165,0.0,68.07523639972408,10,444.50321374385334,0.008380909450352192,980.894845738553,421.6334116591359,68.07523639972408,0.1,165,3312.8369035912756,0.08,0.0,165,664.2808939841706,16.0290664327953,10,16.0290664327953,33200000,421.6334116591362,444.50321374385334,165,-4.098959834664129e-05,421.6334116591359,0.0,664.2808939841706,3312.8369035912756,0.08,165,1.4270210158429109e-05
0.0,3535.0291994881445,421.0452121200706,200,200,0.0,440.3201689479192,6.69255808593825,3535.0291994881445,-9.111109102377668e-05,4.595843315124512,0.0,6.69255808593825,166,0.0,57.21395027141741,10,390.90012101211425,0.009062130935490131,440.3201689479192,421.04521212007046,57.21395027141741,0.0,166,1293.1805674620143,0.045,0.0,166,672.575137203503,11.428577124604747,10,11.428577124604747,33400000,421.0452121200706,390.90012101211425,166,-0.00011265223292866722,421.04521212007046,0.0,672.575137203503,1293.1805674620143,0.045,166,2.1541141904890537e-05
0.0,3639.369300108431,601.0276105042462,200,200,0.2,781.0261002018552,5.53525583026635,3639.369300108431,1.95830907614436e-05,4.6065826416015625,0.0,5.53525583026635,167,0.0,63.68232724761635,10,453.09744398749376,0.008988222107291222,781.0261002018552,601.027610504246,63.68232724761635,0.2,167,2537.4156513598323,0.045,0.0,167,616.6833911869187,9.514008694885556,10,9.514008694885556,33600000,601.0276105042462,453.09744398749376,167,-8.524666554876603e-06,601.027610504246,0.0,616.6833911869187,2537.4156513598323,0.045,167,2.8107757316320203e-05
0.0,3605.7133283944136,324.552096388814,200,200,0.1,594.7193114436172,5.345060851658922,3605.7133283944136,-3.422056033741683e-05,4.587677001953125,0.0,5.345060851658922,168,0.0,63.844473104807996,10,452.39696778488985,0.007708458695560694,594.7193114436172,324.552096388814,63.844473104807996,0.1,168,1970.3841115267692,0.07,0.0,168,597.156734383852,10.140939643533825,10,10.140939643533825,33800000,324.552096388814,452.39696778488985,168,-6.47857814328745e-05,324.552096388814,0.0,597.156734383852,1970.3841115267692,0.07,168,3.056522109545767e-05
0.0,3061.5273489747915,1224.081353716414,200,200,0.2,1092.013966995179,5.95350173371167,3061.5273489747915,-8.11994104878977e-05,4.555950164794922,0.0,5.95350173371167,169,0.0,65.1376419262725,10,412.47678955748574,0.008341675624251366,1092.013966995179,1224.0813537164136,65.1376419262725,0.2,169,4001.923779261899,0.06,0.0,169,569.0183008827983,14.486336177023036,10,14.486336177023036,34000000,1224.081353716414,412.47678955748574,169,-0.0001106312993215397,1224.0813537164136,0.0,569.0183008827983,4001.923779261899,0.06,169,2.9431888833642006e-05
0.0,3946.3669849127646,267.76820275379606,200,200,0.0,418.9172838149566,6.730339730139606,3946.3669849127646,-3.992678102804348e-06,4.552615642547607,0.0,6.730339730139606,170,0.0,72.53680907147755,10,504.86994151124776,0.007986226119101048,418.9172838149566,267.76820275379634,72.53680907147755,0.0,170,1457.1627358190058,0.05,0.0,170,680.396829926455,8.131126912051775,10,8.131126912051775,34200000,267.76820275379606,504.86994151124776,170,-2.2151423763716593e-05,267.76820275379634,0.0,680.396829926455,1457.1627358190058,0.05,170,1.8158745660912246e-05
0.0,4044.739671649033,587.7341438350982,200,200,0.1,553.7937911616291,5.18350487666247,4044.739671649033,3.816712342086248e-05,4.572998046875,0.0,5.18350487666247,171,0.0,71.4290665121151,10,488.49425456413644,0.008120953105390072,553.7937911616291,587.7341438350982,71.4290665121151,0.1,171,1674.5804930549725,0.06,0.0,171,708.7219311993315,26.490036313203696,10,26.490036313203696,34400000,587.7341438350982,488.49425456413644,171,1.5603412975906394e-05,587.7341438350982,0.0,708.7219311993315,1674.5804930549725,0.06,171,2.2563710444956087e-05
0.0,4273.904298910265,532.5896294218414,200,200,0.1,487.2494910768507,6.687099786190189,4273.904298910265,-1.3201943147578277e-05,4.564636707305908,0.0,6.687099786190189,172,0.0,64.72094947629145,10,434.4467455316576,0.007746557705104351,487.2494910768507,532.5896294218412,64.72094947629145,0.1,172,1371.5432769062038,0.06,0.0,172,632.6915968702592,15.837137472890673,10,15.837137472890673,34600000,532.5896294218414,434.4467455316576,172,-4.5797125494573265e-05,532.5896294218412,0.0,632.6915968702592,1371.5432769062038,0.06,172,3.259518234699499e-05
0.0,4332.647161189554,235.65916183558457,200,200,0.0,308.3458204802449,5.3358972392961155,4332.647161189554,-7.66042503528297e-05,4.520008087158203,0.0,5.3358972392961155,173,0.0,71.53855759927558,10,465.76461742291167,0.008566465228796005,308.3458204802449,235.65916183558443,71.53855759927558,0.0,173,956.7903891489927,0.045,0.0,173,697.5587831357499,12.058623157868915,10,12.058623157868915,34800000,235.65916183558457,465.76461742291167,173,-0.00010467001993674785,235.65916183558443,0.0,697.5587831357499,956.7903891489927,0.045,173,2.8065769583918154e-05
0.0,2799.930007875068,630.5127574518367,200,200,0.0,718.2669145464303,6.638237162710389,2799.930007875068,4.701798752648756e-05,4.555606842041016,0.0,6.638237162710389,174,0.0,71.58498488599459,10,453.6440191698348,0.006718246731907129,718.2669145464303,630.5127574518364,71.58498488599459,0.0,174,1908.5386792747922,0.07,0.0,174,583.6049688856924,12.740889230213615,10,12.740889230213615,35000000,630.5127574518367,453.6440191698348,174,1.332176907453686e-05,630.5127574518364,0.0,583.6049688856924,1908.5386792747922,0.07,174,3.36962184519507e-05
0.0,3747.589792968963,359.86727474391205,200,200,0.1,416.78224364207074,6.013449119233708,3747.589792968963,7.35266221454367e-05,4.595054626464844,0.0,6.013449119233708,175,0.0,69.50925157219153,10,438.74176789245837,0.008643309585750103,416.78224364207074,359.867274743912,69.50925157219153,0.1,175,1172.125130462906,0.055,0.0,175,617.9331126830175,10.102649901157703,10,10.102649901157703,35200000,359.86727474391205,438.74176789245837,175,4.053033626405522e-05,359.867274743912,0.0,617.9331126830175,1172.125130462906,0.055,175,3.299628588138148e-05
0.0,4295.427586883511,335.0634013757168,200,200,0.1,325.78419431279167,6.54729016941169,4295.427586883511,1.4127015674603172e-05,4.604355335235596,0.0,6.54729016941169,176,0.0,92.83547647198071,10,591.2164189620886,0.007318677846342325,325.78419431279167,335.063401375717,92.83547647198071,0.1,176,1043.0699542589598,0.09,0.0,176,764.3415686406413,17.697527520616603,10,17.697527520616603,35400000,335.0634013757168,591.2164189620886,176,-7.1482413659396116e-06,335.063401375717,0.0,764.3415686406413,1043.0699542589598,0.09,176,2.1275257040542783e-05
0.0,4407.042723678229,662.825856208267,200,200,0.1,639.4318997045332,6.670115648581026,4407.042723678229,-1.402692032570485e-05,4.595225811004639,0.0,6.670115648581026,177,0.0,84.81586665770634,10,509.4470108569559,0.006499528884887695,639.4318997045332,662.825856208267,84.81586665770634,0.1,177,2064.2943211620673,0.065,0.0,177,750.069616523685,9.53102762221123,10,9.53102762221123,35600000,662.825856208267,509.4470108569559,177,-4.0679951780475676e-05,662.825856208267,0.0,750.069616523685,2064.2943211620673,0.065,177,2.6653031454770826e-05
0.0,4274.617626843295,203.53082868653013,200,200,0.0,284.09284025304015,4.953245902923274,4274.617626843295,-1.2001497452729382e-05,4.588504791259766,0.0,4.953245902923274,178,0.0,85.58089959423265,10,486.1182856951175,0.007111309561878443,284.09284025304015,203.53082868652996,85.58089959423265,0.0,178,878.8616467423893,0.07,0.0,178,681.0499505002522,7.765192513857692,10,7.765192513857692,35800000,203.53082868653013,486.1182856951175,178,-1.9117236661259085e-05,203.53082868652996,0.0,681.0499505002522,878.8616467423893,0.07,178,7.115739208529703e-06
0.0,4267.259037329952,502.7402528420509,200,200,0.0,418.4335951223076,4.425223122184976,4267.259037329952,-1.562569013913162e-05,4.578392028808594,0.0,4.425223122184976,179,0.0,96.51361591624871,10,538.0613736144431,0.007887983694672585,418.4335951223076,502.7402528420509,96.51361591624871,0.0,179,1024.2207974908597,0.085,0.0,179,861.7937788256396,6.9392650741926225,10,6.9392650741926225,36000000,502.7402528420509,538.0613736144431,179,-2.6827488909475505e-05,502.7402528420509,0.0,861.7937788256396,1024.2207974908597,0.085,179,1.1201798770343885e-05
